id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
96763,Female,Loyal Customer,47,Personal Travel,Business,816,3,1,3,3,1,2,2,3,3,3,3,3,3,2,43,28.0,neutral or dissatisfied
19825,Male,Loyal Customer,49,Business travel,Business,3899,2,5,3,5,4,4,3,2,2,2,2,2,2,3,43,29.0,neutral or dissatisfied
62732,Male,Loyal Customer,39,Business travel,Business,2399,5,3,5,5,4,3,4,5,5,5,5,5,5,4,43,29.0,neutral or dissatisfied
71280,Male,Loyal Customer,26,Personal Travel,Eco,740,2,4,2,2,4,2,4,4,4,4,5,3,4,4,43,29.0,neutral or dissatisfied
116827,Male,Loyal Customer,62,Business travel,Business,2423,5,5,5,5,3,4,5,5,5,5,5,5,5,4,43,29.0,satisfied
80425,Male,Loyal Customer,7,Business travel,Business,2248,3,2,2,2,3,3,3,3,2,3,3,4,3,3,43,29.0,neutral or dissatisfied
18016,Male,Loyal Customer,39,Personal Travel,Eco,332,3,5,4,4,2,4,2,2,1,4,2,1,5,2,43,29.0,neutral or dissatisfied
20245,Female,Loyal Customer,47,Business travel,Eco,179,4,1,1,1,2,3,3,4,4,4,4,1,4,4,43,29.0,neutral or dissatisfied
101328,Female,Loyal Customer,9,Business travel,Eco Plus,986,3,2,2,2,3,3,1,3,4,1,3,1,4,3,43,29.0,neutral or dissatisfied
63473,Female,Loyal Customer,50,Personal Travel,Eco Plus,337,3,3,3,3,1,1,1,3,3,3,3,4,3,5,43,29.0,neutral or dissatisfied
112680,Female,Loyal Customer,43,Business travel,Business,672,4,5,5,5,3,4,4,4,4,4,4,2,4,4,43,29.0,neutral or dissatisfied
108190,Male,Loyal Customer,27,Business travel,Eco Plus,997,3,4,4,4,3,3,3,3,3,5,4,2,4,3,43,29.0,neutral or dissatisfied
112482,Female,Loyal Customer,58,Personal Travel,Eco,846,1,5,1,2,5,3,3,3,3,1,2,4,3,4,43,30.0,neutral or dissatisfied
64791,Male,disloyal Customer,38,Business travel,Business,247,5,5,5,3,1,5,1,1,4,3,4,4,4,1,43,30.0,neutral or dissatisfied
83295,Male,Loyal Customer,26,Personal Travel,Eco,1979,3,4,3,4,3,3,3,3,2,2,2,3,2,3,43,30.0,neutral or dissatisfied
69518,Female,Loyal Customer,64,Business travel,Business,3147,3,4,4,4,3,3,3,3,1,4,3,3,1,3,43,30.0,neutral or dissatisfied
128092,Male,Loyal Customer,33,Personal Travel,Eco,2917,3,1,3,2,3,4,4,1,2,3,3,4,2,4,43,30.0,neutral or dissatisfied
111946,Female,disloyal Customer,22,Business travel,Business,533,0,0,0,1,5,0,1,5,3,3,5,4,4,5,43,30.0,satisfied
28125,Female,disloyal Customer,28,Business travel,Eco,550,4,4,4,1,2,4,2,2,2,4,5,2,3,2,43,30.0,neutral or dissatisfied
23597,Male,Loyal Customer,40,Business travel,Business,589,5,5,5,5,3,5,1,4,4,4,4,4,4,3,43,30.0,satisfied
123459,Male,Loyal Customer,42,Business travel,Business,2125,1,3,1,1,2,4,4,5,5,4,5,3,5,4,43,30.0,satisfied
116583,Female,Loyal Customer,39,Business travel,Business,1960,2,2,5,2,5,5,4,5,5,5,5,5,5,3,43,30.0,neutral or dissatisfied
101258,Female,Loyal Customer,40,Business travel,Business,2176,1,1,2,1,4,3,5,4,4,4,4,3,4,3,43,31.0,satisfied
60649,Male,Loyal Customer,22,Business travel,Business,1620,4,3,4,3,4,4,4,4,2,4,2,1,4,4,43,31.0,neutral or dissatisfied
18377,Male,Loyal Customer,69,Personal Travel,Eco Plus,169,3,5,3,3,4,3,5,4,3,4,4,5,5,4,43,31.0,neutral or dissatisfied
64857,Male,Loyal Customer,57,Business travel,Business,3524,4,4,4,4,5,4,5,4,4,4,4,4,4,3,43,31.0,satisfied
49021,Female,Loyal Customer,30,Business travel,Business,3341,5,5,5,5,4,4,5,4,1,2,3,2,1,4,43,31.0,satisfied
21610,Female,Loyal Customer,53,Business travel,Business,2218,3,2,2,2,2,2,2,3,3,3,3,4,3,4,43,32.0,neutral or dissatisfied
51321,Female,disloyal Customer,42,Business travel,Eco Plus,421,2,2,2,3,5,2,5,5,1,5,3,4,4,5,43,32.0,neutral or dissatisfied
20809,Female,Loyal Customer,24,Business travel,Business,357,3,4,4,4,3,3,3,3,4,2,3,4,4,3,43,32.0,neutral or dissatisfied
87744,Female,Loyal Customer,56,Business travel,Business,214,2,2,2,2,5,5,5,5,5,5,4,4,5,3,43,32.0,neutral or dissatisfied
47382,Female,Loyal Customer,31,Business travel,Business,3912,4,2,5,2,4,4,4,4,1,2,3,2,4,4,43,32.0,neutral or dissatisfied
125700,Male,Loyal Customer,65,Personal Travel,Eco,899,5,4,5,4,5,5,2,5,1,2,4,4,3,5,43,32.0,satisfied
43525,Male,Loyal Customer,55,Personal Travel,Eco Plus,455,2,3,2,4,4,2,4,4,4,2,3,2,1,4,43,32.0,neutral or dissatisfied
95423,Female,disloyal Customer,36,Business travel,Business,319,3,4,4,2,5,4,5,5,4,2,5,3,4,5,43,33.0,neutral or dissatisfied
93414,Male,Loyal Customer,57,Business travel,Business,605,3,2,2,2,3,3,3,3,3,3,3,4,3,4,43,33.0,neutral or dissatisfied
87030,Male,Loyal Customer,52,Business travel,Business,645,1,1,1,1,4,4,5,4,4,4,4,5,4,4,43,33.0,satisfied
21747,Male,disloyal Customer,43,Business travel,Eco,163,1,3,1,2,4,1,2,4,3,4,3,4,5,4,43,33.0,neutral or dissatisfied
109214,Male,Loyal Customer,27,Business travel,Business,3396,4,3,3,3,4,4,4,4,3,3,4,4,4,4,43,33.0,neutral or dissatisfied
13883,Male,Loyal Customer,37,Business travel,Business,2522,0,4,0,1,2,3,1,1,1,1,1,4,1,2,43,33.0,neutral or dissatisfied
106891,Male,Loyal Customer,10,Personal Travel,Eco,577,2,4,2,4,4,2,4,4,5,3,5,4,5,4,43,34.0,neutral or dissatisfied
68182,Female,Loyal Customer,43,Personal Travel,Eco,603,3,5,3,3,4,5,4,1,1,3,1,5,1,4,43,34.0,neutral or dissatisfied
95309,Female,Loyal Customer,65,Personal Travel,Eco,528,1,4,1,2,5,5,4,2,2,1,2,4,2,4,43,34.0,neutral or dissatisfied
114779,Male,Loyal Customer,55,Business travel,Business,3253,5,5,4,5,4,4,5,4,4,4,4,5,4,4,43,34.0,satisfied
14478,Male,Loyal Customer,22,Business travel,Business,2110,5,5,5,5,3,3,3,3,5,3,3,3,5,3,43,34.0,satisfied
118221,Female,disloyal Customer,21,Business travel,Eco,735,4,4,4,2,2,4,2,2,4,4,2,2,3,2,43,34.0,neutral or dissatisfied
93015,Male,disloyal Customer,36,Business travel,Eco,707,3,3,3,4,3,3,3,3,4,4,4,3,3,3,43,34.0,neutral or dissatisfied
69336,Female,Loyal Customer,44,Business travel,Business,3652,4,4,4,4,2,5,5,5,5,5,5,3,5,4,43,34.0,satisfied
99374,Male,Loyal Customer,69,Business travel,Business,337,1,1,1,1,2,5,5,5,5,4,5,3,5,5,43,34.0,satisfied
95789,Female,Loyal Customer,26,Personal Travel,Eco,453,3,2,3,2,2,3,2,2,4,3,2,2,1,2,43,35.0,neutral or dissatisfied
101972,Female,Loyal Customer,40,Business travel,Eco,228,3,3,3,3,3,3,3,3,2,1,3,4,4,3,43,35.0,neutral or dissatisfied
26709,Male,Loyal Customer,49,Personal Travel,Eco,404,3,5,3,2,3,3,3,3,5,3,5,3,5,3,43,35.0,neutral or dissatisfied
77428,Female,Loyal Customer,25,Personal Travel,Eco,626,1,1,1,2,4,1,4,4,4,1,2,3,2,4,43,35.0,neutral or dissatisfied
108600,Female,Loyal Customer,59,Business travel,Business,2709,1,4,4,4,1,2,2,1,1,1,1,4,1,1,43,36.0,neutral or dissatisfied
49909,Male,Loyal Customer,25,Business travel,Eco,363,4,5,3,5,4,4,4,4,5,2,1,2,3,4,43,36.0,neutral or dissatisfied
61304,Male,Loyal Customer,18,Personal Travel,Eco,862,3,4,3,3,5,3,5,5,4,1,3,3,3,5,43,36.0,neutral or dissatisfied
94822,Female,disloyal Customer,26,Business travel,Eco,248,2,2,2,3,5,2,5,5,3,2,4,2,3,5,43,36.0,neutral or dissatisfied
99038,Female,Loyal Customer,45,Personal Travel,Eco,1009,3,4,3,4,4,1,1,3,3,3,3,5,3,4,43,36.0,neutral or dissatisfied
117944,Male,disloyal Customer,24,Business travel,Eco,601,1,1,1,3,2,1,2,2,1,3,4,2,4,2,43,36.0,neutral or dissatisfied
53250,Female,Loyal Customer,47,Business travel,Eco Plus,612,4,2,2,2,2,4,4,4,4,4,4,2,4,2,43,36.0,neutral or dissatisfied
95380,Female,Loyal Customer,27,Personal Travel,Eco,562,2,4,2,4,3,2,3,3,5,4,5,4,5,3,43,36.0,neutral or dissatisfied
8491,Male,disloyal Customer,28,Business travel,Eco,677,2,2,2,3,2,2,2,2,4,1,4,1,3,2,43,36.0,neutral or dissatisfied
71767,Female,Loyal Customer,37,Business travel,Business,1846,5,5,5,5,2,5,5,4,4,4,4,4,4,4,43,36.0,satisfied
21060,Female,Loyal Customer,49,Business travel,Business,227,3,2,3,2,3,1,3,3,3,3,3,2,3,1,43,36.0,neutral or dissatisfied
61405,Female,Loyal Customer,7,Personal Travel,Eco,679,1,3,1,4,2,1,2,2,2,2,3,4,4,2,43,36.0,neutral or dissatisfied
112731,Female,Loyal Customer,38,Personal Travel,Eco,671,3,5,3,1,1,3,1,1,3,5,4,5,4,1,43,36.0,neutral or dissatisfied
95795,Male,Loyal Customer,54,Business travel,Business,3758,5,5,5,5,3,5,4,4,4,4,4,4,4,5,43,37.0,satisfied
85537,Female,disloyal Customer,32,Business travel,Business,153,1,1,1,2,5,1,5,5,5,5,5,4,4,5,43,37.0,neutral or dissatisfied
43959,Male,Loyal Customer,50,Business travel,Eco Plus,408,5,4,4,4,5,5,5,5,2,3,5,4,5,5,43,37.0,satisfied
10750,Female,disloyal Customer,33,Business travel,Eco,201,2,2,2,3,5,2,5,5,2,5,3,2,3,5,43,37.0,neutral or dissatisfied
45102,Male,Loyal Customer,39,Business travel,Business,3143,3,3,3,3,2,1,1,4,4,4,5,4,4,4,43,37.0,satisfied
87922,Female,disloyal Customer,22,Business travel,Eco,270,1,2,1,3,1,1,1,1,4,3,4,1,3,1,43,37.0,neutral or dissatisfied
6561,Male,disloyal Customer,38,Business travel,Business,473,4,4,4,1,1,4,1,1,5,3,4,5,5,1,43,37.0,satisfied
108582,Female,Loyal Customer,59,Business travel,Business,813,3,3,3,3,5,4,5,4,4,5,4,3,4,4,43,37.0,satisfied
51161,Male,Loyal Customer,46,Personal Travel,Eco,109,3,3,0,3,1,0,1,1,2,5,4,3,3,1,43,37.0,neutral or dissatisfied
105321,Male,Loyal Customer,50,Business travel,Business,528,4,4,4,4,3,5,4,4,4,4,4,4,4,3,43,37.0,satisfied
117549,Female,Loyal Customer,27,Business travel,Business,347,3,3,3,3,4,4,4,4,3,5,4,3,4,4,43,38.0,satisfied
50292,Male,Loyal Customer,23,Business travel,Business,337,4,5,3,5,4,4,4,4,3,5,4,4,3,4,43,38.0,neutral or dissatisfied
118919,Male,Loyal Customer,27,Personal Travel,Eco,587,3,5,3,4,1,3,1,1,3,2,5,4,4,1,43,38.0,neutral or dissatisfied
105665,Male,Loyal Customer,45,Business travel,Business,1964,3,3,3,3,5,5,5,4,4,4,4,3,4,4,43,38.0,satisfied
128388,Male,Loyal Customer,51,Business travel,Business,338,2,2,2,2,1,2,3,2,2,2,2,2,2,3,43,38.0,neutral or dissatisfied
56204,Female,Loyal Customer,32,Business travel,Eco Plus,1400,4,4,4,4,4,4,4,4,1,4,4,1,4,4,43,38.0,neutral or dissatisfied
19949,Male,Loyal Customer,53,Personal Travel,Eco,296,2,4,2,3,1,2,1,1,3,5,5,4,5,1,43,38.0,neutral or dissatisfied
105121,Male,Loyal Customer,56,Business travel,Business,220,3,2,2,2,5,3,3,3,3,3,3,2,3,3,43,38.0,neutral or dissatisfied
5064,Male,Loyal Customer,33,Business travel,Business,3364,4,3,3,3,1,1,4,1,3,4,3,2,3,1,43,38.0,neutral or dissatisfied
27416,Male,Loyal Customer,22,Business travel,Business,3076,2,2,2,2,4,5,4,4,5,5,2,3,4,4,43,38.0,satisfied
112374,Male,Loyal Customer,31,Business travel,Business,853,4,4,4,4,4,4,4,4,5,5,5,5,4,4,43,39.0,satisfied
30773,Male,Loyal Customer,55,Personal Travel,Business,834,3,4,3,1,3,4,4,1,1,3,1,3,1,4,43,39.0,neutral or dissatisfied
49237,Female,Loyal Customer,47,Business travel,Business,86,1,1,4,1,1,5,3,5,5,5,4,3,5,4,43,39.0,satisfied
115707,Female,Loyal Customer,37,Business travel,Eco,337,3,1,1,1,3,3,3,3,2,3,2,3,3,3,43,39.0,neutral or dissatisfied
125647,Female,Loyal Customer,41,Business travel,Business,1642,4,4,4,4,3,5,5,2,2,2,2,3,2,4,43,39.0,satisfied
69903,Female,Loyal Customer,37,Business travel,Business,1514,2,2,2,2,3,4,5,4,4,4,4,4,4,5,43,39.0,satisfied
12496,Male,Loyal Customer,65,Business travel,Eco Plus,253,1,1,1,1,1,1,1,1,4,3,1,3,2,1,43,39.0,neutral or dissatisfied
6905,Male,Loyal Customer,44,Personal Travel,Eco,287,2,2,2,2,4,2,4,4,4,2,3,3,3,4,43,39.0,neutral or dissatisfied
117646,Male,Loyal Customer,47,Business travel,Business,2363,1,1,4,1,3,5,5,4,4,4,4,3,4,3,43,39.0,satisfied
21436,Male,Loyal Customer,52,Business travel,Eco,164,4,4,4,4,5,4,5,5,3,2,2,2,4,5,43,39.0,satisfied
39360,Female,Loyal Customer,28,Business travel,Eco,826,5,2,2,2,5,5,5,5,3,2,5,1,2,5,43,39.0,satisfied
23454,Female,Loyal Customer,27,Business travel,Eco,516,1,4,2,2,1,1,1,1,4,2,4,3,3,1,43,40.0,neutral or dissatisfied
45149,Male,Loyal Customer,31,Business travel,Business,3543,1,1,5,1,5,5,5,5,5,3,1,5,3,5,43,40.0,satisfied
6771,Female,disloyal Customer,37,Business travel,Business,235,2,2,2,3,2,2,2,2,3,3,5,3,4,2,43,40.0,neutral or dissatisfied
125800,Male,Loyal Customer,51,Business travel,Business,1973,1,1,1,1,4,4,5,2,2,2,2,5,2,4,43,40.0,satisfied
116407,Male,Loyal Customer,64,Personal Travel,Eco,390,2,4,2,2,3,2,3,3,4,4,4,3,4,3,43,40.0,neutral or dissatisfied
114584,Female,Loyal Customer,56,Business travel,Business,3561,1,1,1,1,2,5,4,5,5,5,5,3,5,5,43,40.0,satisfied
31423,Male,Loyal Customer,36,Business travel,Business,1506,1,5,5,5,3,2,2,1,1,1,1,2,1,3,43,40.0,neutral or dissatisfied
12547,Male,disloyal Customer,24,Business travel,Eco,471,3,4,2,4,5,2,5,5,3,5,4,3,4,5,43,40.0,neutral or dissatisfied
49036,Male,Loyal Customer,47,Business travel,Business,2105,0,5,0,1,1,5,5,4,4,1,1,4,4,3,43,40.0,satisfied
45066,Female,Loyal Customer,22,Personal Travel,Eco,342,2,3,2,1,4,2,4,4,5,1,5,3,4,4,43,40.0,neutral or dissatisfied
99322,Female,Loyal Customer,68,Personal Travel,Eco,448,3,4,2,2,5,4,4,4,4,2,5,3,4,4,43,40.0,neutral or dissatisfied
102626,Male,Loyal Customer,41,Business travel,Business,365,2,3,3,3,5,4,4,2,2,3,2,1,2,2,43,40.0,neutral or dissatisfied
96376,Male,Loyal Customer,45,Business travel,Eco,1407,3,1,3,1,2,3,2,2,3,2,4,3,4,2,43,41.0,neutral or dissatisfied
66165,Male,Loyal Customer,39,Business travel,Business,460,4,3,4,4,4,4,4,4,4,4,4,3,4,5,43,41.0,neutral or dissatisfied
97724,Male,disloyal Customer,37,Business travel,Business,787,5,5,5,5,1,5,5,1,4,3,5,5,5,1,43,41.0,satisfied
116885,Male,disloyal Customer,21,Business travel,Eco,368,5,5,5,4,4,5,4,4,4,2,5,3,5,4,43,41.0,satisfied
6640,Female,Loyal Customer,61,Business travel,Business,3201,1,5,5,5,3,4,3,1,1,1,1,3,1,1,43,41.0,neutral or dissatisfied
16396,Male,disloyal Customer,25,Business travel,Eco,463,2,3,2,4,4,2,4,4,2,5,4,1,4,4,43,41.0,neutral or dissatisfied
22955,Female,Loyal Customer,56,Business travel,Eco,817,4,4,3,3,2,4,1,4,4,4,4,5,4,5,43,41.0,satisfied
10908,Female,Loyal Customer,36,Business travel,Business,312,2,4,4,4,2,3,4,2,2,2,2,1,2,2,43,41.0,neutral or dissatisfied
85450,Female,Loyal Customer,46,Business travel,Business,2799,1,1,1,1,2,4,4,4,4,4,4,5,4,5,43,42.0,satisfied
67304,Male,Loyal Customer,22,Business travel,Eco Plus,929,3,5,5,5,3,3,3,3,4,3,4,3,3,3,43,42.0,neutral or dissatisfied
11190,Male,Loyal Customer,60,Personal Travel,Eco,224,1,2,1,3,4,1,5,4,2,4,3,2,2,4,43,42.0,neutral or dissatisfied
21026,Female,Loyal Customer,44,Business travel,Eco,106,4,2,2,2,1,1,5,4,4,4,4,4,4,4,43,42.0,neutral or dissatisfied
31005,Male,disloyal Customer,21,Business travel,Eco,391,1,1,1,2,4,1,4,4,3,1,2,2,3,4,43,42.0,neutral or dissatisfied
16190,Male,Loyal Customer,49,Business travel,Eco,277,4,5,2,5,4,4,4,4,2,4,4,4,3,4,43,42.0,satisfied
99741,Female,Loyal Customer,36,Business travel,Business,361,4,1,4,4,5,4,4,4,4,4,4,4,4,3,43,43.0,satisfied
69296,Male,Loyal Customer,45,Personal Travel,Eco Plus,733,3,4,3,1,2,3,2,2,4,3,3,1,2,2,43,43.0,neutral or dissatisfied
97574,Female,Loyal Customer,53,Business travel,Business,3497,5,5,5,5,5,5,4,3,3,3,3,5,3,3,43,43.0,neutral or dissatisfied
3221,Female,Loyal Customer,48,Business travel,Business,2903,4,4,4,4,4,5,4,4,4,5,4,5,4,5,43,43.0,neutral or dissatisfied
118865,Male,Loyal Customer,56,Personal Travel,Eco Plus,338,3,4,3,5,4,3,4,4,4,3,5,5,5,4,43,44.0,neutral or dissatisfied
10084,Male,Loyal Customer,56,Business travel,Business,266,1,1,1,1,3,5,4,4,4,4,4,3,4,4,43,44.0,satisfied
49171,Female,Loyal Customer,24,Business travel,Eco,447,5,5,5,5,5,5,3,5,2,1,3,5,3,5,43,44.0,satisfied
34472,Male,Loyal Customer,38,Business travel,Business,1713,4,4,4,4,2,3,1,4,4,4,4,1,4,5,43,44.0,satisfied
2781,Female,Loyal Customer,30,Business travel,Business,1911,1,3,3,3,1,1,1,1,1,2,4,4,3,1,43,44.0,neutral or dissatisfied
90741,Female,Loyal Customer,40,Business travel,Business,404,5,5,5,5,5,5,4,2,2,2,2,3,2,4,43,44.0,satisfied
53608,Male,disloyal Customer,50,Business travel,Eco,769,1,1,1,1,5,1,5,5,5,4,3,3,3,5,43,44.0,neutral or dissatisfied
127689,Male,Loyal Customer,55,Business travel,Business,2133,2,2,5,2,5,3,4,2,2,2,2,3,2,3,43,44.0,satisfied
21578,Female,Loyal Customer,10,Personal Travel,Eco Plus,331,4,4,4,4,2,4,2,2,3,4,4,3,5,2,43,45.0,neutral or dissatisfied
17094,Male,Loyal Customer,59,Business travel,Eco,416,2,2,3,2,2,2,2,2,4,2,4,2,3,2,43,45.0,neutral or dissatisfied
8198,Male,Loyal Customer,38,Business travel,Eco,335,3,4,4,4,3,3,3,3,4,1,4,3,3,3,43,45.0,neutral or dissatisfied
15220,Male,Loyal Customer,33,Business travel,Business,3323,4,4,4,4,5,5,5,5,2,2,4,5,5,5,43,45.0,satisfied
46456,Male,disloyal Customer,38,Business travel,Business,196,2,2,2,3,2,2,5,2,4,4,4,4,5,2,43,45.0,neutral or dissatisfied
9848,Male,Loyal Customer,58,Business travel,Eco,642,3,1,1,1,3,3,3,3,1,4,4,2,4,3,43,46.0,neutral or dissatisfied
103914,Female,Loyal Customer,56,Business travel,Business,533,3,3,3,3,4,4,4,4,4,4,4,4,4,5,43,46.0,satisfied
77852,Male,Loyal Customer,47,Personal Travel,Eco Plus,696,3,4,3,4,3,3,3,3,3,2,5,3,5,3,43,46.0,neutral or dissatisfied
6371,Male,disloyal Customer,58,Business travel,Eco,296,2,1,2,3,1,2,1,1,4,4,3,2,3,1,43,46.0,neutral or dissatisfied
18928,Male,Loyal Customer,15,Personal Travel,Eco,503,2,5,2,5,5,2,5,5,4,5,5,5,4,5,43,46.0,neutral or dissatisfied
45059,Female,disloyal Customer,28,Business travel,Eco,342,4,0,4,3,1,4,1,1,3,3,2,5,5,1,43,46.0,neutral or dissatisfied
74176,Female,Loyal Customer,37,Personal Travel,Eco,641,2,4,2,1,3,2,3,3,3,3,5,5,4,3,43,47.0,neutral or dissatisfied
54807,Female,Loyal Customer,32,Business travel,Business,2994,1,1,1,1,4,4,4,4,2,5,3,4,4,4,43,47.0,neutral or dissatisfied
71400,Female,Loyal Customer,53,Business travel,Business,334,3,3,4,3,3,5,4,5,5,5,5,3,5,4,43,47.0,neutral or dissatisfied
107359,Female,Loyal Customer,18,Personal Travel,Eco,584,3,4,3,2,3,3,3,3,3,4,5,4,5,3,43,47.0,neutral or dissatisfied
103882,Female,Loyal Customer,63,Personal Travel,Eco,1072,3,3,3,4,3,3,3,3,3,3,3,3,3,2,43,47.0,neutral or dissatisfied
93925,Female,Loyal Customer,43,Business travel,Business,3845,2,2,2,2,2,4,4,5,5,5,5,3,5,4,43,47.0,satisfied
11449,Male,disloyal Customer,18,Business travel,Eco,201,3,2,3,3,5,3,5,5,4,3,4,3,3,5,43,47.0,neutral or dissatisfied
110925,Male,Loyal Customer,36,Personal Travel,Eco,406,4,5,4,3,1,4,4,1,5,2,5,3,4,1,43,48.0,neutral or dissatisfied
89376,Female,Loyal Customer,42,Business travel,Business,151,3,3,5,3,5,4,4,4,4,4,5,3,4,5,43,48.0,satisfied
65512,Male,Loyal Customer,55,Business travel,Business,1616,5,5,5,5,4,4,4,4,4,4,4,5,4,4,43,48.0,satisfied
122945,Male,disloyal Customer,39,Business travel,Business,468,3,3,3,3,2,3,5,2,3,5,5,3,4,2,43,48.0,neutral or dissatisfied
76008,Male,Loyal Customer,41,Business travel,Business,2115,3,3,3,3,2,5,5,5,5,5,5,4,5,5,43,48.0,neutral or dissatisfied
104757,Male,Loyal Customer,37,Personal Travel,Eco,1407,2,4,2,4,5,2,2,5,5,4,3,1,3,5,43,48.0,neutral or dissatisfied
31482,Female,disloyal Customer,37,Business travel,Eco,967,4,4,4,1,1,4,1,1,4,1,2,4,4,1,43,49.0,neutral or dissatisfied
4998,Female,disloyal Customer,21,Business travel,Eco,502,3,1,2,2,2,2,2,2,3,5,3,3,3,2,43,49.0,neutral or dissatisfied
123977,Female,disloyal Customer,26,Business travel,Business,184,0,5,0,4,1,0,1,1,5,2,4,3,5,1,43,49.0,satisfied
58730,Female,disloyal Customer,19,Business travel,Eco,1182,3,3,3,3,2,3,2,2,4,5,5,4,4,2,43,49.0,neutral or dissatisfied
15871,Male,disloyal Customer,37,Business travel,Eco,618,3,3,4,4,3,4,3,3,3,3,3,4,3,3,43,50.0,neutral or dissatisfied
36247,Female,Loyal Customer,41,Business travel,Business,2205,1,1,1,1,2,4,5,4,4,5,4,1,4,5,43,50.0,satisfied
122051,Female,disloyal Customer,38,Business travel,Eco,130,1,2,1,4,2,1,2,2,4,5,4,1,4,2,43,51.0,neutral or dissatisfied
37734,Male,Loyal Customer,33,Personal Travel,Eco,944,1,4,1,4,3,1,3,3,1,5,3,2,4,3,43,51.0,neutral or dissatisfied
29659,Female,Loyal Customer,12,Personal Travel,Eco,680,4,4,4,5,4,4,4,4,4,2,5,3,4,4,43,51.0,neutral or dissatisfied
88829,Female,Loyal Customer,54,Personal Travel,Eco Plus,545,3,1,3,2,1,3,2,4,4,3,4,4,4,1,43,51.0,neutral or dissatisfied
25698,Female,disloyal Customer,43,Business travel,Eco,528,1,0,1,4,4,1,4,4,3,2,5,3,1,4,43,51.0,neutral or dissatisfied
83200,Male,Loyal Customer,17,Business travel,Business,1939,1,1,1,1,4,4,4,4,3,4,5,4,5,4,43,52.0,satisfied
71833,Male,Loyal Customer,45,Business travel,Eco,1744,3,4,3,4,4,3,4,4,1,5,4,2,3,4,43,52.0,neutral or dissatisfied
20506,Female,Loyal Customer,8,Personal Travel,Eco,139,3,3,3,4,1,3,3,1,2,1,3,4,3,1,43,52.0,neutral or dissatisfied
18194,Male,Loyal Customer,43,Business travel,Business,137,5,5,5,5,3,3,2,4,4,4,3,2,4,2,43,53.0,satisfied
26232,Male,Loyal Customer,31,Personal Travel,Eco,406,2,2,2,3,1,2,1,1,1,3,2,4,3,1,43,54.0,neutral or dissatisfied
61267,Male,Loyal Customer,68,Personal Travel,Eco,862,3,4,4,4,4,4,1,4,4,5,4,4,5,4,43,54.0,neutral or dissatisfied
19828,Female,Loyal Customer,55,Business travel,Eco,654,2,1,4,4,1,3,4,2,2,2,2,3,2,1,43,54.0,neutral or dissatisfied
1921,Male,disloyal Customer,24,Business travel,Eco,351,5,0,5,2,2,5,2,2,5,5,4,5,5,2,43,54.0,satisfied
70837,Male,Loyal Customer,51,Business travel,Business,1523,5,5,5,5,5,5,5,2,2,2,2,3,2,4,43,54.0,satisfied
39056,Male,Loyal Customer,65,Personal Travel,Eco Plus,260,2,1,0,2,5,0,5,5,1,2,2,4,3,5,43,55.0,neutral or dissatisfied
90363,Male,Loyal Customer,54,Business travel,Business,3658,3,1,1,1,5,3,4,3,3,3,3,1,3,2,43,55.0,neutral or dissatisfied
973,Female,Loyal Customer,42,Business travel,Business,2747,2,2,2,2,4,4,3,2,2,2,2,4,2,2,43,55.0,neutral or dissatisfied
107053,Male,Loyal Customer,51,Business travel,Business,3592,1,1,1,1,3,4,1,3,3,5,3,1,3,1,43,55.0,satisfied
91738,Female,Loyal Customer,25,Business travel,Business,626,2,4,4,4,2,2,2,2,2,2,3,3,3,2,43,55.0,neutral or dissatisfied
20926,Male,Loyal Customer,41,Business travel,Eco,851,1,5,5,5,1,1,1,1,2,1,4,4,4,1,43,56.0,neutral or dissatisfied
25870,Male,Loyal Customer,59,Personal Travel,Eco Plus,692,3,4,3,1,5,3,5,5,3,4,4,5,5,5,43,56.0,neutral or dissatisfied
16618,Female,Loyal Customer,24,Personal Travel,Eco,1008,2,4,1,5,3,1,3,3,3,2,5,5,4,3,43,56.0,neutral or dissatisfied
103633,Female,Loyal Customer,45,Business travel,Business,2671,3,3,5,3,2,4,4,4,4,4,4,5,4,3,43,57.0,satisfied
57331,Female,disloyal Customer,26,Business travel,Eco,414,3,4,3,3,1,3,1,1,2,1,3,4,4,1,43,57.0,neutral or dissatisfied
45413,Male,disloyal Customer,69,Business travel,Eco,458,4,0,4,4,4,4,1,4,3,2,5,5,1,4,43,57.0,satisfied
122053,Female,Loyal Customer,15,Business travel,Business,2392,2,5,5,5,2,2,2,2,4,1,2,3,2,2,43,59.0,neutral or dissatisfied
98474,Male,disloyal Customer,20,Business travel,Eco Plus,210,2,3,2,3,4,2,4,4,1,4,3,1,3,4,43,59.0,neutral or dissatisfied
100109,Female,Loyal Customer,49,Business travel,Business,3796,2,2,1,2,5,4,5,5,5,5,5,5,5,5,43,60.0,satisfied
66819,Male,Loyal Customer,62,Business travel,Business,731,1,1,1,1,5,4,5,5,5,5,5,4,5,5,43,61.0,neutral or dissatisfied
76671,Male,Loyal Customer,43,Personal Travel,Eco,481,3,1,3,2,4,3,4,4,1,3,2,1,2,4,43,62.0,neutral or dissatisfied
