id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
101287,Male,disloyal Customer,26,Business travel,Business,763,4,4,4,1,5,4,1,5,3,5,5,3,5,5,5,0.0,satisfied
105166,Male,Loyal Customer,13,Personal Travel,Eco,289,2,5,2,3,1,2,5,1,3,4,5,3,4,1,5,0.0,neutral or dissatisfied
69120,Female,Loyal Customer,41,Business travel,Eco,1598,2,1,1,1,2,2,2,2,2,4,1,4,2,2,5,0.0,neutral or dissatisfied
63739,Male,Loyal Customer,70,Personal Travel,Eco,1660,2,5,2,5,2,2,2,2,5,2,5,3,4,2,5,0.0,neutral or dissatisfied
79203,Female,Loyal Customer,45,Business travel,Eco,1990,3,1,1,1,2,2,3,3,3,3,3,1,3,2,5,0.0,neutral or dissatisfied
74111,Male,disloyal Customer,22,Business travel,Eco,641,3,1,2,3,2,2,3,2,4,1,3,4,3,2,5,0.0,neutral or dissatisfied
56842,Female,disloyal Customer,19,Business travel,Business,1605,4,4,4,5,1,4,1,1,5,5,5,3,4,1,5,0.0,satisfied
68557,Male,Loyal Customer,34,Business travel,Business,2136,4,4,5,4,1,4,4,4,4,4,4,4,4,3,5,0.0,neutral or dissatisfied
63303,Male,Loyal Customer,47,Business travel,Business,2292,2,5,5,5,4,3,4,2,2,2,2,3,2,2,5,0.0,neutral or dissatisfied
18026,Female,Loyal Customer,68,Personal Travel,Business,488,3,0,3,2,3,4,5,5,5,3,5,3,5,3,5,0.0,neutral or dissatisfied
80896,Female,Loyal Customer,36,Personal Travel,Eco Plus,484,3,1,3,2,1,3,1,1,3,3,2,2,3,1,5,0.0,neutral or dissatisfied
16412,Female,Loyal Customer,58,Business travel,Business,2849,1,1,1,1,2,4,5,3,3,3,3,4,3,3,5,0.0,neutral or dissatisfied
83996,Male,Loyal Customer,40,Business travel,Business,2329,1,1,2,1,2,5,4,4,4,4,4,1,4,3,5,0.0,satisfied
28045,Female,disloyal Customer,38,Business travel,Business,239,4,4,4,5,2,4,2,2,5,5,5,3,4,2,5,0.0,neutral or dissatisfied
78337,Male,Loyal Customer,56,Business travel,Eco,1547,3,3,3,3,3,3,3,3,2,5,1,1,1,3,5,0.0,neutral or dissatisfied
34505,Male,Loyal Customer,27,Business travel,Business,1521,2,2,2,2,5,5,5,5,4,2,3,4,1,5,5,0.0,satisfied
127297,Female,disloyal Customer,40,Business travel,Business,707,2,2,2,3,1,2,1,1,4,3,1,2,5,1,5,0.0,neutral or dissatisfied
98013,Male,disloyal Customer,29,Business travel,Business,1014,3,3,3,4,3,3,2,3,3,5,4,3,5,3,5,0.0,neutral or dissatisfied
93140,Female,disloyal Customer,21,Business travel,Eco,1066,2,2,2,4,5,2,5,5,3,3,4,3,3,5,5,0.0,neutral or dissatisfied
77120,Male,Loyal Customer,31,Personal Travel,Eco,1481,3,2,4,3,1,4,1,1,4,2,4,2,3,1,5,0.0,neutral or dissatisfied
125563,Male,Loyal Customer,65,Personal Travel,Eco,226,1,4,0,1,2,0,2,2,3,5,4,3,5,2,5,0.0,neutral or dissatisfied
59064,Male,Loyal Customer,23,Business travel,Business,1744,3,5,5,5,3,3,3,3,2,4,1,3,2,3,5,0.0,neutral or dissatisfied
38902,Male,disloyal Customer,27,Business travel,Eco,298,1,0,1,2,3,1,3,3,2,1,3,5,2,3,5,0.0,neutral or dissatisfied
75115,Male,disloyal Customer,36,Business travel,Business,1744,3,3,3,4,3,3,3,3,3,5,4,4,5,3,5,0.0,neutral or dissatisfied
18319,Male,Loyal Customer,57,Business travel,Eco,715,1,2,2,2,1,1,1,1,2,1,3,4,3,1,5,0.0,neutral or dissatisfied
64548,Male,Loyal Customer,44,Business travel,Business,2941,5,5,5,5,5,4,5,5,5,5,5,4,5,3,5,0.0,satisfied
38855,Female,disloyal Customer,41,Business travel,Eco,2153,3,3,3,3,3,3,3,3,3,3,4,4,3,3,5,0.0,neutral or dissatisfied
82466,Male,Loyal Customer,37,Personal Travel,Eco,509,4,4,4,5,3,4,5,3,3,3,4,4,4,3,5,0.0,neutral or dissatisfied
82623,Female,Loyal Customer,59,Personal Travel,Eco,528,2,5,4,3,3,5,4,2,2,4,2,4,2,5,5,0.0,neutral or dissatisfied
126683,Male,Loyal Customer,50,Business travel,Business,2521,5,5,5,5,2,4,4,5,5,5,5,5,5,4,5,0.0,satisfied
86369,Male,disloyal Customer,30,Business travel,Business,762,5,5,5,3,2,5,2,2,4,3,4,5,5,2,5,0.0,satisfied
112092,Male,Loyal Customer,39,Business travel,Business,3387,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,0.0,satisfied
74946,Female,Loyal Customer,27,Business travel,Business,2475,4,4,4,4,5,5,5,5,4,4,5,3,4,5,5,0.0,satisfied
112366,Female,Loyal Customer,55,Business travel,Business,862,1,1,1,1,4,4,4,5,5,5,5,3,5,3,5,0.0,satisfied
24369,Female,Loyal Customer,27,Business travel,Business,669,1,1,1,1,4,4,4,4,3,2,2,3,4,4,5,0.0,neutral or dissatisfied
113544,Male,disloyal Customer,30,Business travel,Eco,258,2,0,2,4,4,2,4,4,2,5,3,3,4,4,5,0.0,neutral or dissatisfied
59786,Male,Loyal Customer,7,Personal Travel,Eco,1062,4,4,4,2,1,4,1,1,4,4,4,3,4,1,5,0.0,neutral or dissatisfied
25243,Female,Loyal Customer,19,Personal Travel,Eco,842,4,4,4,3,2,4,2,2,4,2,4,3,5,2,5,0.0,neutral or dissatisfied
20866,Female,Loyal Customer,63,Personal Travel,Eco,357,5,2,5,3,3,3,4,4,4,5,1,4,4,3,5,0.0,satisfied
37830,Male,Loyal Customer,41,Business travel,Eco,1065,5,4,4,4,5,5,5,5,5,1,5,2,4,5,5,0.0,satisfied
85445,Female,Loyal Customer,57,Business travel,Business,3898,5,5,5,5,3,4,4,4,4,4,4,4,4,5,5,0.0,satisfied
88992,Male,Loyal Customer,54,Business travel,Business,3192,3,3,3,3,2,5,5,2,2,2,2,5,2,5,5,0.0,satisfied
36172,Female,disloyal Customer,25,Business travel,Eco,174,3,1,3,3,5,3,5,5,2,4,3,1,3,5,5,0.0,neutral or dissatisfied
112247,Male,Loyal Customer,46,Business travel,Business,1546,5,5,5,5,3,5,4,5,5,5,5,3,5,3,5,0.0,satisfied
90951,Male,disloyal Customer,21,Business travel,Eco,406,2,2,2,3,1,2,1,1,1,2,3,1,4,1,5,0.0,neutral or dissatisfied
72466,Male,Loyal Customer,50,Business travel,Business,3391,5,5,5,5,4,5,4,4,4,4,4,4,4,3,5,0.0,satisfied
69538,Female,Loyal Customer,40,Business travel,Business,2475,3,3,3,3,4,5,5,3,4,4,5,5,3,5,5,0.0,neutral or dissatisfied
66824,Male,Loyal Customer,46,Business travel,Business,3325,3,3,3,3,5,4,4,5,5,5,5,3,5,5,5,0.0,satisfied
100962,Female,Loyal Customer,25,Personal Travel,Eco,1142,3,3,3,1,4,3,4,4,4,5,3,4,1,4,5,0.0,neutral or dissatisfied
73675,Female,disloyal Customer,44,Business travel,Business,192,5,5,5,3,4,5,4,4,3,4,4,3,4,4,5,0.0,satisfied
106780,Female,disloyal Customer,12,Business travel,Eco Plus,837,2,2,2,4,5,2,2,5,2,1,4,3,3,5,5,0.0,neutral or dissatisfied
62138,Male,Loyal Customer,51,Business travel,Business,2565,3,3,4,3,2,4,4,4,4,4,4,3,4,5,5,0.0,satisfied
103085,Female,Loyal Customer,48,Personal Travel,Eco,460,4,4,4,4,2,4,4,4,4,4,4,2,4,4,5,0.0,satisfied
90133,Female,disloyal Customer,18,Business travel,Business,983,4,0,4,3,1,4,1,1,4,3,4,3,5,1,5,0.0,satisfied
122853,Male,Loyal Customer,53,Business travel,Business,226,0,0,0,2,4,4,5,2,2,2,2,5,2,5,5,0.0,satisfied
118911,Female,Loyal Customer,42,Personal Travel,Eco,587,4,5,4,3,3,5,4,3,3,4,3,4,3,3,5,0.0,satisfied
64365,Female,Loyal Customer,11,Personal Travel,Eco,1192,4,5,4,4,2,4,2,2,5,4,4,4,4,2,5,0.0,neutral or dissatisfied
99796,Male,Loyal Customer,53,Business travel,Eco,632,1,3,5,3,1,1,1,1,1,4,2,2,2,1,5,0.0,neutral or dissatisfied
47093,Male,Loyal Customer,53,Personal Travel,Eco,639,1,4,1,2,3,1,3,3,5,3,4,5,5,3,5,0.0,neutral or dissatisfied
41611,Female,Loyal Customer,30,Personal Travel,Eco,1242,4,5,4,2,2,4,2,2,4,4,3,5,5,2,5,0.0,neutral or dissatisfied
115464,Female,disloyal Customer,36,Business travel,Eco,404,3,2,3,3,4,3,4,4,1,4,4,3,3,4,5,0.0,neutral or dissatisfied
110367,Male,Loyal Customer,47,Business travel,Eco,919,4,3,3,3,4,4,4,4,3,1,3,1,4,4,5,0.0,neutral or dissatisfied
34039,Female,Loyal Customer,26,Business travel,Eco Plus,1598,2,3,3,3,2,2,3,2,4,3,2,4,3,2,5,0.0,neutral or dissatisfied
54688,Female,Loyal Customer,32,Business travel,Business,2391,1,3,3,3,1,1,1,1,3,2,3,3,3,1,5,0.0,neutral or dissatisfied
76697,Female,Loyal Customer,50,Personal Travel,Eco,481,2,2,2,2,2,3,3,5,5,2,5,2,5,2,5,0.0,neutral or dissatisfied
117577,Male,Loyal Customer,60,Business travel,Business,3402,4,4,4,4,4,4,5,2,2,2,2,4,2,4,5,0.0,satisfied
53666,Male,Loyal Customer,60,Business travel,Business,2825,2,2,2,2,1,2,5,5,5,5,5,1,5,4,5,0.0,satisfied
116736,Male,Loyal Customer,34,Personal Travel,Eco Plus,417,2,2,2,3,5,2,5,5,4,5,4,1,3,5,5,0.0,neutral or dissatisfied
46734,Female,Loyal Customer,31,Personal Travel,Eco,125,1,1,1,1,3,1,3,3,4,3,2,4,1,3,5,0.0,neutral or dissatisfied
105333,Female,Loyal Customer,34,Business travel,Business,528,5,5,5,5,5,5,4,4,4,4,4,5,4,3,5,0.0,satisfied
118963,Male,Loyal Customer,33,Business travel,Business,3012,3,3,3,3,3,3,3,3,4,5,3,3,4,3,5,0.0,neutral or dissatisfied
122369,Female,Loyal Customer,25,Business travel,Business,3400,3,3,4,3,3,3,3,3,5,2,4,3,4,3,5,0.0,satisfied
108172,Male,Loyal Customer,36,Personal Travel,Eco,990,4,5,4,3,2,4,2,2,5,5,4,5,5,2,5,0.0,neutral or dissatisfied
78356,Male,Loyal Customer,38,Business travel,Business,1927,1,5,5,5,3,3,3,1,1,1,1,2,1,1,5,0.0,neutral or dissatisfied
123496,Male,Loyal Customer,44,Business travel,Business,2125,4,4,4,4,5,5,4,3,3,3,3,5,3,4,5,0.0,satisfied
111803,Female,Loyal Customer,73,Business travel,Business,349,2,2,3,3,2,3,4,2,2,3,2,4,2,2,5,0.0,neutral or dissatisfied
58637,Male,Loyal Customer,52,Business travel,Business,2455,3,3,3,3,2,4,4,4,4,4,4,4,4,5,5,0.0,satisfied
6131,Male,Loyal Customer,33,Business travel,Business,1637,5,5,3,5,5,5,5,5,4,2,5,5,4,5,5,0.0,satisfied
71366,Male,Loyal Customer,32,Business travel,Business,2962,1,1,4,1,5,5,5,5,4,5,5,5,4,5,5,0.0,satisfied
10105,Female,Loyal Customer,36,Business travel,Business,391,2,2,2,2,3,5,5,4,4,4,4,3,4,3,5,0.0,satisfied
111929,Male,disloyal Customer,20,Business travel,Eco,770,2,2,2,2,4,2,5,4,3,2,5,3,5,4,5,0.0,neutral or dissatisfied
58595,Female,Loyal Customer,36,Business travel,Eco,334,5,1,1,1,5,5,5,5,3,3,2,4,2,5,5,0.0,satisfied
98847,Male,Loyal Customer,40,Business travel,Business,1482,4,4,3,4,3,4,5,4,4,4,4,5,4,3,5,0.0,satisfied
55381,Female,Loyal Customer,53,Business travel,Business,2157,4,3,3,3,3,3,3,4,4,4,4,1,4,2,5,0.0,neutral or dissatisfied
79283,Female,Loyal Customer,43,Business travel,Business,2248,3,3,3,3,5,5,4,4,4,4,4,5,4,5,5,0.0,satisfied
38576,Male,Loyal Customer,36,Personal Travel,Eco,2465,3,5,2,2,1,2,1,1,3,5,5,4,3,1,5,0.0,neutral or dissatisfied
80853,Female,disloyal Customer,39,Business travel,Eco,292,2,0,2,5,5,2,5,5,1,2,4,4,2,5,5,0.0,neutral or dissatisfied
110567,Male,Loyal Customer,40,Business travel,Business,2455,2,2,2,2,2,4,4,4,4,4,4,5,4,3,5,0.0,satisfied
125641,Female,Loyal Customer,39,Business travel,Business,2984,4,2,4,4,3,5,5,4,4,4,4,3,4,4,5,0.0,satisfied
73428,Female,Loyal Customer,60,Personal Travel,Eco,1197,2,1,2,2,4,3,2,4,4,2,3,1,4,2,5,0.0,neutral or dissatisfied
2117,Male,disloyal Customer,20,Business travel,Business,431,4,0,4,1,3,4,3,3,4,3,5,5,4,3,5,0.0,satisfied
92730,Male,Loyal Customer,47,Business travel,Business,1276,3,3,3,3,4,4,4,4,4,4,4,3,4,3,5,0.0,satisfied
113500,Female,Loyal Customer,52,Business travel,Business,3270,5,5,5,5,4,4,5,4,4,4,4,5,4,4,5,0.0,satisfied
25549,Female,Loyal Customer,32,Business travel,Eco Plus,481,5,5,5,5,5,4,5,5,3,4,2,4,1,5,5,0.0,satisfied
103538,Male,Loyal Customer,40,Business travel,Business,2432,3,3,3,3,4,4,5,4,4,4,4,5,4,3,5,0.0,satisfied
55812,Male,Loyal Customer,41,Business travel,Business,1416,1,1,1,1,2,5,4,2,2,2,2,5,2,4,5,0.0,satisfied
98822,Male,Loyal Customer,39,Business travel,Eco,763,3,2,2,2,3,3,3,3,3,3,2,3,1,3,5,0.0,neutral or dissatisfied
25772,Female,Loyal Customer,69,Business travel,Eco,762,5,4,4,4,4,2,3,4,4,5,4,2,4,3,5,0.0,satisfied
68164,Female,Loyal Customer,37,Business travel,Business,1837,2,2,2,2,2,5,4,4,4,4,4,3,4,4,5,0.0,satisfied
96863,Female,Loyal Customer,61,Business travel,Business,705,3,3,3,3,5,2,1,5,5,5,5,2,5,1,5,0.0,neutral or dissatisfied
53113,Male,Loyal Customer,34,Business travel,Business,2065,5,5,5,5,3,5,4,5,5,5,5,2,5,1,5,0.0,satisfied
53547,Female,Loyal Customer,31,Business travel,Eco,1956,3,5,5,5,3,4,3,3,2,3,5,2,4,3,5,0.0,neutral or dissatisfied
66187,Female,Loyal Customer,42,Business travel,Business,3954,1,5,5,5,1,2,2,1,1,1,1,1,1,4,5,0.0,neutral or dissatisfied
61769,Female,Loyal Customer,42,Personal Travel,Eco,1379,3,5,3,2,2,5,4,2,2,3,2,2,2,5,5,0.0,neutral or dissatisfied
29653,Female,Loyal Customer,15,Personal Travel,Eco,1533,3,5,3,5,5,3,5,5,4,4,5,4,5,5,5,0.0,neutral or dissatisfied
35247,Female,Loyal Customer,49,Business travel,Business,2784,3,3,3,3,3,3,4,4,4,4,4,5,4,3,5,0.0,satisfied
71908,Female,Loyal Customer,59,Personal Travel,Eco,1744,1,1,1,2,4,2,3,2,2,1,5,2,2,1,5,0.0,neutral or dissatisfied
99254,Female,disloyal Customer,25,Business travel,Business,495,5,3,5,3,1,5,1,1,4,2,4,3,5,1,5,0.0,satisfied
113494,Female,Loyal Customer,42,Business travel,Business,2408,1,1,1,1,5,5,4,5,5,5,5,5,5,3,5,0.0,satisfied
66933,Male,disloyal Customer,38,Business travel,Business,1121,4,4,4,4,3,4,3,3,3,4,4,3,4,3,5,0.0,satisfied
96557,Male,Loyal Customer,19,Personal Travel,Eco Plus,302,2,3,2,3,3,2,3,3,2,3,2,2,2,3,5,0.0,neutral or dissatisfied
94552,Male,Loyal Customer,18,Business travel,Business,1752,4,1,1,1,4,4,4,4,1,2,3,2,3,4,5,0.0,neutral or dissatisfied
76811,Female,Loyal Customer,25,Personal Travel,Eco,689,2,4,2,5,1,2,1,1,5,3,4,3,4,1,5,0.0,neutral or dissatisfied
99101,Male,Loyal Customer,40,Business travel,Business,419,3,3,3,3,5,5,5,5,5,5,5,4,5,5,5,0.0,satisfied
57724,Female,Loyal Customer,60,Business travel,Business,1754,2,5,2,2,5,3,5,5,5,5,5,3,5,3,5,0.0,satisfied
25398,Male,disloyal Customer,37,Business travel,Business,1105,2,2,2,5,3,2,1,3,4,1,2,4,1,3,5,0.0,neutral or dissatisfied
107336,Female,Loyal Customer,57,Business travel,Business,2023,2,2,2,2,2,5,5,5,5,5,5,4,5,5,5,0.0,satisfied
91594,Female,Loyal Customer,63,Personal Travel,Business,1312,2,4,2,1,3,4,4,4,4,2,4,3,4,4,5,0.0,neutral or dissatisfied
121052,Female,Loyal Customer,52,Personal Travel,Eco,861,1,5,1,4,4,4,4,5,5,1,5,5,5,4,5,0.0,neutral or dissatisfied
27865,Male,Loyal Customer,27,Business travel,Eco Plus,1448,0,0,0,4,1,4,1,1,1,2,4,4,1,1,5,0.0,satisfied
40359,Female,disloyal Customer,26,Business travel,Eco,1250,1,1,1,2,3,1,4,3,2,2,3,4,5,3,5,0.0,neutral or dissatisfied
104565,Female,Loyal Customer,28,Business travel,Business,369,3,3,3,3,5,5,5,5,4,3,4,4,5,5,5,0.0,satisfied
70822,Female,disloyal Customer,29,Business travel,Business,624,2,2,2,3,5,2,3,5,3,2,5,4,5,5,5,0.0,neutral or dissatisfied
46026,Female,Loyal Customer,28,Business travel,Business,898,2,2,5,2,4,4,4,4,4,1,5,3,3,4,5,0.0,satisfied
88770,Female,Loyal Customer,57,Business travel,Business,2190,5,5,5,5,4,4,5,4,4,4,4,3,4,4,5,0.0,satisfied
40577,Male,Loyal Customer,49,Business travel,Eco,411,1,4,4,4,1,1,1,1,4,1,3,1,2,1,5,0.0,neutral or dissatisfied
95259,Male,Loyal Customer,20,Personal Travel,Eco,319,1,3,1,3,3,1,3,3,2,3,3,3,3,3,5,0.0,neutral or dissatisfied
38036,Female,Loyal Customer,36,Business travel,Business,1607,2,2,2,2,3,2,2,5,5,5,5,5,5,5,5,0.0,satisfied
4515,Female,Loyal Customer,49,Personal Travel,Eco,435,2,5,4,1,4,4,4,1,1,4,1,3,1,4,5,0.0,neutral or dissatisfied
93981,Male,Loyal Customer,34,Business travel,Business,3694,3,3,3,3,2,4,5,4,4,4,4,4,4,3,5,0.0,satisfied
116417,Male,Loyal Customer,66,Personal Travel,Eco,337,2,4,2,2,5,2,4,5,3,5,5,5,4,5,5,0.0,neutral or dissatisfied
62505,Male,Loyal Customer,53,Business travel,Business,1723,2,2,2,2,3,4,4,4,4,4,4,5,4,4,5,0.0,satisfied
71610,Male,Loyal Customer,58,Business travel,Business,1182,3,4,4,4,3,3,4,3,3,3,3,3,3,4,5,0.0,neutral or dissatisfied
118013,Female,Loyal Customer,34,Business travel,Business,3676,2,1,1,1,3,4,3,2,2,2,2,3,2,1,5,0.0,neutral or dissatisfied
59839,Female,disloyal Customer,25,Business travel,Business,1023,4,0,4,5,3,4,5,3,4,2,5,5,4,3,5,0.0,satisfied
87117,Female,Loyal Customer,50,Personal Travel,Eco,594,2,4,2,3,5,4,2,5,5,2,4,4,5,2,5,0.0,neutral or dissatisfied
82526,Female,disloyal Customer,59,Personal Travel,Eco,1749,4,5,4,3,2,4,2,2,1,5,2,3,3,2,5,0.0,satisfied
43557,Male,Loyal Customer,21,Personal Travel,Business,637,4,4,4,4,3,4,3,3,3,4,4,4,4,3,5,0.0,neutral or dissatisfied
109173,Male,disloyal Customer,23,Business travel,Business,616,0,3,0,1,3,0,3,3,3,5,5,5,5,3,5,0.0,satisfied
62396,Male,Loyal Customer,23,Personal Travel,Eco,2704,2,4,2,4,3,2,3,3,4,5,4,5,4,3,5,0.0,neutral or dissatisfied
91645,Male,Loyal Customer,18,Personal Travel,Eco,1199,2,3,2,1,3,2,3,3,3,3,3,2,5,3,5,0.0,neutral or dissatisfied
43073,Male,Loyal Customer,58,Personal Travel,Eco,236,2,5,2,2,4,2,4,4,5,2,5,5,5,4,5,0.0,neutral or dissatisfied
14952,Male,Loyal Customer,57,Personal Travel,Eco,528,2,4,2,2,4,2,4,4,3,4,5,3,4,4,5,0.0,neutral or dissatisfied
116673,Female,Loyal Customer,41,Business travel,Business,373,4,4,4,4,3,5,4,3,3,4,3,4,3,4,5,0.0,satisfied
126502,Female,Loyal Customer,41,Personal Travel,Eco,1849,3,3,3,3,2,3,2,2,3,5,1,2,5,2,5,0.0,neutral or dissatisfied
105112,Female,Loyal Customer,58,Business travel,Business,2441,1,1,5,1,3,4,5,5,5,5,5,3,5,4,5,0.0,satisfied
36760,Male,disloyal Customer,25,Business travel,Eco,777,3,3,3,1,3,3,3,4,2,5,2,3,2,3,5,0.0,neutral or dissatisfied
105965,Female,disloyal Customer,14,Business travel,Eco,2295,4,4,4,4,3,4,3,3,3,3,2,4,3,3,5,0.0,neutral or dissatisfied
112863,Male,Loyal Customer,52,Business travel,Business,1242,1,1,1,1,3,5,4,5,5,5,5,5,5,5,5,0.0,satisfied
101348,Female,Loyal Customer,26,Personal Travel,Eco,2026,3,4,3,5,2,3,4,2,4,4,4,5,4,2,5,0.0,neutral or dissatisfied
109060,Male,Loyal Customer,51,Business travel,Eco,957,2,2,2,2,2,2,2,2,2,2,3,1,3,2,5,0.0,neutral or dissatisfied
52882,Male,disloyal Customer,18,Business travel,Eco,1024,3,3,3,4,2,3,2,2,4,5,4,1,4,2,5,0.0,neutral or dissatisfied
125850,Male,Loyal Customer,54,Business travel,Business,3432,2,2,2,2,3,4,4,2,2,2,2,3,2,5,5,0.0,satisfied
76250,Female,Loyal Customer,50,Personal Travel,Eco,1399,2,4,2,3,3,4,4,1,1,2,1,4,1,1,5,0.0,neutral or dissatisfied
59744,Female,Loyal Customer,52,Business travel,Business,927,5,5,5,5,2,5,5,4,4,4,4,5,4,5,5,0.0,satisfied
20705,Female,Loyal Customer,40,Personal Travel,Eco,584,2,4,2,4,4,2,2,4,2,3,4,4,4,4,5,0.0,neutral or dissatisfied
44490,Male,Loyal Customer,43,Business travel,Business,844,2,2,2,2,5,3,4,2,2,3,2,4,2,4,5,0.0,neutral or dissatisfied
28537,Male,Loyal Customer,37,Business travel,Business,2640,2,4,4,4,3,1,2,2,2,2,2,2,2,1,5,0.0,neutral or dissatisfied
112836,Male,Loyal Customer,55,Business travel,Business,1390,4,4,5,4,3,5,5,2,2,2,2,3,2,5,5,0.0,satisfied
103159,Female,Loyal Customer,27,Business travel,Business,2420,1,1,1,1,5,5,5,5,4,3,4,4,5,5,5,0.0,satisfied
59458,Male,Loyal Customer,48,Business travel,Business,1827,5,5,5,5,2,5,4,3,3,3,3,3,3,5,5,0.0,satisfied
82682,Male,Loyal Customer,46,Business travel,Business,3402,4,4,3,4,3,5,5,5,5,5,5,4,5,4,5,0.0,satisfied
15870,Female,Loyal Customer,47,Business travel,Business,2098,3,3,3,3,2,2,5,4,4,4,4,3,4,5,5,0.0,satisfied
9420,Male,Loyal Customer,42,Business travel,Business,2630,3,3,3,3,2,5,4,4,4,4,4,4,4,3,5,0.0,satisfied
41458,Male,Loyal Customer,50,Personal Travel,Business,1334,4,4,3,1,4,5,5,1,1,3,1,3,1,4,5,0.0,satisfied
57035,Female,Loyal Customer,27,Business travel,Eco Plus,2454,0,0,0,3,5,0,5,5,5,2,2,4,4,5,5,0.0,satisfied
124534,Female,disloyal Customer,26,Business travel,Eco,1276,2,1,1,4,5,1,5,5,1,2,4,4,4,5,5,0.0,neutral or dissatisfied
79249,Female,Loyal Customer,47,Business travel,Business,1598,4,4,4,4,4,4,5,5,5,5,5,3,5,4,5,0.0,satisfied
100917,Female,Loyal Customer,60,Business travel,Business,2214,4,4,4,4,3,4,5,5,5,5,5,4,5,5,5,0.0,satisfied
62603,Male,Loyal Customer,26,Personal Travel,Eco,1744,3,3,3,3,2,3,2,2,4,3,2,4,4,2,5,0.0,neutral or dissatisfied
106482,Male,Loyal Customer,18,Personal Travel,Eco,1624,3,2,3,4,4,3,5,4,1,3,3,3,4,4,5,0.0,neutral or dissatisfied
26085,Male,Loyal Customer,20,Business travel,Business,2184,5,5,4,5,4,4,4,4,3,1,3,2,3,4,5,0.0,satisfied
9839,Male,Loyal Customer,49,Business travel,Business,2778,2,2,2,2,3,5,4,5,5,5,5,5,5,3,5,0.0,satisfied
107390,Female,disloyal Customer,23,Business travel,Business,717,5,0,5,1,4,5,4,4,4,5,5,3,5,4,5,0.0,satisfied
77251,Male,disloyal Customer,30,Business travel,Eco,1590,3,3,3,4,1,3,1,1,4,3,1,1,1,1,5,0.0,neutral or dissatisfied
66882,Male,disloyal Customer,25,Business travel,Business,929,1,4,1,3,2,1,2,2,4,5,4,1,4,2,5,0.0,neutral or dissatisfied
58560,Male,Loyal Customer,40,Business travel,Eco Plus,1514,5,1,1,1,5,4,5,5,4,2,4,2,4,5,5,0.0,neutral or dissatisfied
1917,Female,Loyal Customer,40,Business travel,Business,285,5,5,5,5,3,5,4,4,4,4,4,3,4,5,5,0.0,satisfied
97369,Female,Loyal Customer,60,Personal Travel,Eco,1020,2,4,2,1,1,5,3,4,4,2,4,2,4,5,5,0.0,neutral or dissatisfied
111906,Female,disloyal Customer,9,Business travel,Eco,804,2,2,2,5,3,2,3,3,3,4,5,3,4,3,5,0.0,neutral or dissatisfied
57031,Male,disloyal Customer,27,Business travel,Eco Plus,2454,2,2,2,4,2,2,2,2,4,1,2,2,4,2,5,0.0,neutral or dissatisfied
74527,Female,Loyal Customer,51,Business travel,Eco,1464,2,3,3,3,1,2,3,2,2,2,2,2,2,3,5,0.0,neutral or dissatisfied
20830,Female,Loyal Customer,43,Business travel,Business,1798,5,5,5,5,3,4,3,4,4,4,4,5,4,2,5,0.0,satisfied
102469,Female,Loyal Customer,22,Personal Travel,Eco,414,1,0,1,5,2,1,2,2,4,2,3,4,4,2,5,0.0,neutral or dissatisfied
104141,Female,Loyal Customer,11,Personal Travel,Eco,393,2,4,2,3,3,2,3,3,1,3,3,2,2,3,5,0.0,neutral or dissatisfied
18188,Male,disloyal Customer,40,Business travel,Business,235,3,3,3,3,3,3,4,3,2,2,2,3,1,3,5,0.0,satisfied
104046,Male,Loyal Customer,31,Business travel,Eco,1262,2,2,2,2,2,2,2,2,4,5,4,3,4,2,5,0.0,neutral or dissatisfied
62882,Female,disloyal Customer,25,Business travel,Business,2583,5,0,5,3,5,5,2,5,5,3,5,5,4,5,5,0.0,neutral or dissatisfied
118876,Male,Loyal Customer,42,Business travel,Eco,1136,3,4,4,4,3,3,3,3,3,2,3,3,4,3,5,0.0,neutral or dissatisfied
105200,Female,Loyal Customer,67,Personal Travel,Eco Plus,220,2,4,0,1,1,1,2,5,5,0,5,5,5,5,5,0.0,neutral or dissatisfied
99561,Female,Loyal Customer,51,Business travel,Eco,808,2,5,5,5,2,3,3,2,2,2,2,4,2,4,5,0.0,neutral or dissatisfied
26273,Male,disloyal Customer,21,Business travel,Eco,859,3,2,2,2,5,2,5,5,5,5,2,3,1,5,5,0.0,neutral or dissatisfied
85093,Female,Loyal Customer,46,Business travel,Business,696,2,2,2,2,5,5,4,5,5,4,5,4,5,3,5,0.0,satisfied
19676,Male,Loyal Customer,38,Business travel,Business,3541,4,4,4,4,2,5,2,4,4,4,4,3,4,5,5,0.0,satisfied
11392,Female,disloyal Customer,28,Business travel,Business,247,2,2,2,4,4,2,1,4,5,4,4,3,4,4,5,0.0,neutral or dissatisfied
102765,Female,disloyal Customer,17,Business travel,Business,1383,4,2,4,5,2,4,2,2,4,4,3,4,4,2,5,0.0,satisfied
126130,Male,disloyal Customer,23,Business travel,Eco,507,4,5,4,4,1,4,1,1,5,2,5,5,5,1,5,0.0,satisfied
