id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
98842,Male,Loyal Customer,39,Personal Travel,Eco Plus,763,1,4,1,4,5,1,5,5,3,2,5,5,4,5,0,0.0,neutral or dissatisfied
103948,Female,Loyal Customer,35,Business travel,Business,3579,1,3,1,1,4,1,1,3,3,4,3,5,3,1,0,0.0,satisfied
89208,Male,Loyal Customer,23,Personal Travel,Eco,1947,3,5,4,1,3,4,3,3,4,3,3,3,5,3,0,0.0,neutral or dissatisfied
33852,Male,Loyal Customer,31,Business travel,Eco,1562,1,5,5,5,1,1,1,1,1,3,3,4,3,1,0,0.0,neutral or dissatisfied
80541,Female,Loyal Customer,13,Business travel,Business,1747,3,3,3,3,4,4,4,4,5,2,4,3,5,4,0,0.0,satisfied
656,Male,disloyal Customer,39,Business travel,Business,312,4,4,4,3,3,4,3,3,3,2,4,4,5,3,0,0.0,neutral or dissatisfied
94340,Female,Loyal Customer,57,Business travel,Business,2468,4,2,4,4,4,4,5,4,4,4,4,3,4,4,0,0.0,satisfied
77177,Female,Loyal Customer,42,Business travel,Business,2890,5,5,5,5,5,4,5,4,4,4,4,4,4,4,0,0.0,satisfied
2413,Female,Loyal Customer,49,Business travel,Business,2189,4,4,4,4,5,3,3,4,4,4,4,3,4,1,0,0.0,neutral or dissatisfied
84327,Male,Loyal Customer,59,Business travel,Eco,591,4,4,4,4,4,4,4,4,1,2,4,1,4,4,0,0.0,neutral or dissatisfied
129863,Male,Loyal Customer,51,Business travel,Business,308,4,4,4,4,3,5,5,5,5,5,5,4,5,4,0,0.0,satisfied
94986,Male,Loyal Customer,62,Personal Travel,Eco,148,4,2,4,4,1,4,1,1,4,3,3,2,4,1,0,0.0,satisfied
129855,Female,Loyal Customer,56,Business travel,Business,1972,0,0,0,4,3,5,5,3,3,3,3,3,3,5,0,0.0,satisfied
102311,Male,Loyal Customer,61,Business travel,Eco,386,4,1,1,1,5,4,5,5,1,5,2,3,1,5,0,0.0,neutral or dissatisfied
106261,Female,Loyal Customer,26,Business travel,Business,1500,5,5,5,5,5,5,5,5,3,3,4,4,5,5,0,0.0,satisfied
105930,Male,disloyal Customer,27,Business travel,Business,1491,2,2,2,1,4,2,4,4,5,4,5,5,4,4,0,0.0,neutral or dissatisfied
63809,Male,Loyal Customer,34,Personal Travel,Eco,2724,1,5,1,2,3,1,1,3,5,5,5,5,4,3,0,0.0,neutral or dissatisfied
84812,Female,Loyal Customer,38,Business travel,Business,2054,2,3,3,3,2,3,3,2,2,2,2,2,2,1,0,0.0,neutral or dissatisfied
15706,Female,Loyal Customer,30,Business travel,Business,1784,5,5,5,5,5,5,5,5,1,2,2,2,3,5,0,0.0,satisfied
881,Male,disloyal Customer,59,Business travel,Business,134,3,2,2,3,1,3,1,1,1,1,3,2,3,1,0,0.0,neutral or dissatisfied
68990,Male,disloyal Customer,34,Business travel,Eco,1305,3,3,3,3,3,5,5,1,1,2,3,5,1,5,0,0.0,neutral or dissatisfied
3539,Male,Loyal Customer,13,Personal Travel,Eco Plus,557,1,5,1,5,4,1,1,4,1,1,2,1,5,4,0,0.0,neutral or dissatisfied
78145,Male,Loyal Customer,52,Business travel,Business,153,2,2,2,2,2,5,4,4,4,4,5,4,4,5,0,0.0,satisfied
6853,Female,Loyal Customer,60,Business travel,Business,1624,3,2,2,2,1,4,3,3,3,3,3,2,3,3,0,0.0,neutral or dissatisfied
38599,Male,Loyal Customer,59,Business travel,Business,2745,0,0,0,2,5,1,3,5,5,5,5,5,5,2,0,0.0,satisfied
94670,Female,Loyal Customer,52,Business travel,Business,3333,1,1,4,1,4,5,4,5,5,5,5,3,5,4,0,0.0,satisfied
128209,Male,Loyal Customer,49,Business travel,Business,1548,3,3,5,3,4,5,5,4,4,4,4,5,4,5,0,0.0,satisfied
39736,Female,Loyal Customer,50,Personal Travel,Eco,320,3,3,3,3,1,4,5,1,1,3,1,5,1,2,0,0.0,neutral or dissatisfied
110283,Female,Loyal Customer,48,Personal Travel,Business,919,0,4,0,4,5,3,3,1,1,0,1,4,1,4,0,0.0,satisfied
82308,Male,Loyal Customer,41,Business travel,Business,986,2,2,2,2,5,4,4,4,4,5,4,3,4,3,0,0.0,satisfied
78710,Male,Loyal Customer,57,Business travel,Business,3621,4,4,4,4,3,5,5,4,4,4,4,3,4,4,0,0.0,satisfied
128878,Male,Loyal Customer,58,Business travel,Business,2454,4,4,4,4,4,4,4,4,5,5,4,4,4,4,0,0.0,satisfied
123824,Female,disloyal Customer,29,Business travel,Eco,541,2,3,2,4,1,2,1,1,2,4,3,4,4,1,0,0.0,neutral or dissatisfied
2432,Male,Loyal Customer,51,Personal Travel,Eco,641,1,5,1,5,1,1,1,1,5,3,5,3,4,1,0,0.0,neutral or dissatisfied
78613,Male,disloyal Customer,44,Business travel,Business,1426,1,2,2,2,5,1,4,5,4,4,4,4,5,5,0,0.0,neutral or dissatisfied
24247,Male,Loyal Customer,45,Personal Travel,Eco,302,5,4,5,4,4,5,4,4,5,5,5,3,4,4,0,0.0,satisfied
91294,Female,disloyal Customer,44,Business travel,Eco Plus,406,2,2,2,4,5,2,1,5,2,4,3,1,3,5,0,0.0,neutral or dissatisfied
7149,Male,Loyal Customer,60,Business travel,Business,130,4,4,4,4,3,5,4,4,4,4,5,3,4,3,0,0.0,satisfied
78691,Male,Loyal Customer,58,Personal Travel,Eco,761,4,1,4,3,4,4,4,4,2,5,3,4,3,4,0,0.0,neutral or dissatisfied
46870,Female,Loyal Customer,30,Business travel,Business,1683,5,5,5,5,5,5,5,5,3,4,2,4,1,5,0,0.0,satisfied
72803,Female,Loyal Customer,20,Personal Travel,Eco,1045,3,5,3,5,3,3,3,3,4,1,3,5,1,3,0,0.0,neutral or dissatisfied
72798,Male,Loyal Customer,20,Personal Travel,Eco,1045,2,5,2,2,4,2,4,4,5,3,4,3,4,4,0,0.0,neutral or dissatisfied
3447,Male,Loyal Customer,51,Personal Travel,Eco,240,4,2,4,3,4,4,4,4,2,5,3,4,3,4,0,0.0,neutral or dissatisfied
40470,Male,Loyal Customer,54,Business travel,Business,1642,1,1,1,1,5,3,2,4,4,4,3,5,4,5,0,0.0,satisfied
23231,Male,Loyal Customer,31,Business travel,Business,2465,1,3,3,3,1,1,1,1,1,3,2,4,2,1,0,0.0,neutral or dissatisfied
27054,Male,Loyal Customer,43,Personal Travel,Eco,1489,3,5,3,2,2,3,2,2,5,3,5,5,5,2,0,0.0,neutral or dissatisfied
65681,Male,Loyal Customer,63,Personal Travel,Eco,861,1,4,1,2,1,1,1,1,3,4,5,5,5,1,0,0.0,neutral or dissatisfied
60564,Male,Loyal Customer,36,Personal Travel,Eco Plus,862,5,4,5,3,4,5,4,4,5,3,4,4,4,4,0,0.0,satisfied
92668,Female,Loyal Customer,19,Personal Travel,Business,507,4,4,4,1,1,4,2,1,5,4,5,4,4,1,0,0.0,neutral or dissatisfied
10866,Female,disloyal Customer,38,Business travel,Business,429,5,5,5,2,2,5,2,2,5,5,4,4,4,2,0,0.0,satisfied
44555,Male,Loyal Customer,49,Business travel,Eco Plus,157,4,5,5,5,4,4,4,4,4,2,1,4,1,4,0,0.0,satisfied
100909,Male,Loyal Customer,65,Personal Travel,Eco,377,2,5,2,2,3,2,2,3,3,5,5,5,4,3,0,0.0,neutral or dissatisfied
129793,Male,Loyal Customer,40,Personal Travel,Eco,337,0,4,0,2,2,0,2,2,3,2,5,5,4,2,0,0.0,satisfied
99940,Male,Loyal Customer,65,Personal Travel,Eco Plus,764,2,2,3,3,5,3,5,5,2,4,4,3,3,5,0,0.0,neutral or dissatisfied
84549,Female,Loyal Customer,25,Personal Travel,Eco,2556,4,1,4,3,3,4,3,3,1,3,3,4,2,3,0,0.0,neutral or dissatisfied
19645,Male,Loyal Customer,45,Business travel,Eco Plus,642,2,4,4,4,3,2,3,3,3,5,2,1,5,3,0,0.0,satisfied
105422,Male,Loyal Customer,48,Business travel,Business,452,2,3,3,3,5,4,3,2,2,3,2,4,2,3,0,0.0,neutral or dissatisfied
23872,Female,disloyal Customer,27,Business travel,Eco Plus,552,2,2,2,4,2,2,4,2,1,3,4,1,4,2,0,0.0,neutral or dissatisfied
69165,Female,Loyal Customer,55,Business travel,Business,3603,3,3,4,3,3,4,5,4,4,4,4,4,4,3,0,0.0,satisfied
24773,Male,Loyal Customer,23,Business travel,Business,447,2,2,2,2,2,2,2,2,4,2,4,1,4,2,0,0.0,neutral or dissatisfied
85793,Female,Loyal Customer,51,Business travel,Business,3806,2,1,1,1,5,3,2,2,2,2,2,1,2,1,0,0.0,neutral or dissatisfied
73611,Female,Loyal Customer,39,Business travel,Business,204,0,4,0,4,3,5,4,2,2,2,2,3,2,4,0,0.0,satisfied
73570,Female,Loyal Customer,73,Business travel,Business,1676,4,3,3,3,3,4,3,1,1,1,4,2,1,4,0,0.0,neutral or dissatisfied
29624,Female,Loyal Customer,35,Business travel,Business,1448,2,5,2,5,2,2,3,2,2,2,2,2,2,4,0,0.0,neutral or dissatisfied
25111,Male,disloyal Customer,27,Business travel,Eco,946,2,2,2,1,1,2,1,1,3,4,1,4,1,1,0,0.0,neutral or dissatisfied
74152,Male,Loyal Customer,43,Business travel,Eco,592,3,1,1,1,4,3,4,4,4,1,5,4,5,4,0,0.0,satisfied
40074,Male,disloyal Customer,21,Business travel,Eco,493,3,0,3,2,1,3,1,1,4,1,2,1,4,1,0,0.0,neutral or dissatisfied
123255,Female,Loyal Customer,9,Personal Travel,Eco,507,2,4,5,1,3,5,3,3,3,2,4,1,2,3,0,0.0,neutral or dissatisfied
86083,Male,disloyal Customer,44,Business travel,Business,306,2,2,2,1,1,2,1,1,5,4,4,5,4,1,0,0.0,neutral or dissatisfied
36334,Male,Loyal Customer,69,Personal Travel,Eco,187,0,3,0,3,5,0,3,5,3,2,3,4,4,5,0,0.0,satisfied
66376,Male,Loyal Customer,9,Personal Travel,Eco Plus,986,2,3,2,3,4,2,1,4,3,3,4,5,1,4,0,0.0,neutral or dissatisfied
61415,Male,disloyal Customer,18,Business travel,Business,679,5,4,5,2,1,5,1,1,4,4,4,3,5,1,0,0.0,satisfied
48769,Male,Loyal Customer,51,Business travel,Business,308,5,5,5,5,4,4,5,4,4,4,4,3,4,5,0,0.0,satisfied
24187,Female,Loyal Customer,46,Business travel,Business,3931,4,4,4,4,4,3,2,5,5,4,5,1,5,3,0,0.0,satisfied
31460,Male,Loyal Customer,32,Business travel,Eco,846,0,0,0,5,4,0,4,4,5,3,1,3,1,4,0,0.0,satisfied
57989,Male,disloyal Customer,47,Business travel,Business,844,1,1,1,5,1,1,1,1,4,4,5,4,5,1,0,0.0,neutral or dissatisfied
28687,Male,Loyal Customer,23,Personal Travel,Eco,2777,2,2,2,4,2,2,2,2,2,5,3,3,4,2,0,0.0,neutral or dissatisfied
49132,Female,Loyal Customer,43,Business travel,Business,3811,4,4,4,4,2,4,2,4,4,4,4,4,4,5,0,0.0,satisfied
17159,Female,disloyal Customer,33,Business travel,Eco,643,4,3,4,1,4,4,4,4,1,1,5,3,3,4,0,0.0,neutral or dissatisfied
47519,Female,Loyal Customer,16,Personal Travel,Eco,590,4,4,4,3,5,4,5,5,5,5,4,4,4,5,0,0.0,neutral or dissatisfied
100906,Male,Loyal Customer,29,Personal Travel,Eco,377,4,5,4,3,1,4,1,1,5,5,5,3,4,1,0,0.0,neutral or dissatisfied
79807,Female,Loyal Customer,50,Business travel,Business,3211,3,3,3,3,4,5,4,2,2,2,2,5,2,5,0,0.0,satisfied
43428,Male,Loyal Customer,40,Business travel,Eco,748,4,2,2,2,4,4,4,4,3,2,4,4,2,4,0,0.0,satisfied
33100,Female,Loyal Customer,47,Personal Travel,Eco,216,2,4,0,3,5,3,3,2,2,0,2,2,2,1,0,0.0,neutral or dissatisfied
64170,Male,Loyal Customer,22,Personal Travel,Eco,989,5,4,5,5,3,5,3,3,4,4,5,4,4,3,0,0.0,satisfied
125444,Female,Loyal Customer,43,Business travel,Business,2845,4,4,4,4,5,5,4,5,5,5,5,3,5,4,0,0.0,satisfied
42202,Male,Loyal Customer,33,Business travel,Business,3692,2,1,2,2,5,5,5,5,1,3,4,1,2,5,0,0.0,satisfied
121104,Female,disloyal Customer,46,Business travel,Business,2370,5,5,5,3,5,5,4,5,4,5,5,3,4,5,0,0.0,satisfied
65424,Male,disloyal Customer,28,Business travel,Business,2165,2,2,2,3,4,2,2,4,3,3,4,5,5,4,0,0.0,neutral or dissatisfied
68584,Male,Loyal Customer,49,Personal Travel,Eco,1616,4,4,3,5,1,3,1,1,4,2,5,4,5,1,0,0.0,neutral or dissatisfied
47865,Male,Loyal Customer,22,Business travel,Business,2042,2,1,1,1,2,2,2,2,1,1,3,4,3,2,0,0.0,neutral or dissatisfied
108531,Female,Loyal Customer,46,Business travel,Eco,249,4,2,2,2,4,1,5,4,4,4,4,3,4,3,0,0.0,satisfied
82149,Female,Loyal Customer,58,Business travel,Business,237,5,5,4,5,3,4,5,5,5,5,5,3,5,5,0,0.0,satisfied
14474,Male,disloyal Customer,32,Business travel,Eco Plus,674,2,2,2,1,4,2,4,4,3,5,3,2,5,4,0,0.0,neutral or dissatisfied
56418,Male,Loyal Customer,57,Business travel,Business,1900,2,2,2,2,5,4,4,4,4,4,4,5,4,4,0,0.0,satisfied
34932,Female,Loyal Customer,50,Personal Travel,Eco,187,1,4,1,4,3,4,5,4,4,1,4,3,4,3,0,0.0,neutral or dissatisfied
65456,Female,Loyal Customer,49,Business travel,Business,2353,2,2,2,2,3,5,4,4,4,4,4,3,4,4,0,0.0,satisfied
98335,Male,Loyal Customer,39,Business travel,Business,1046,2,2,2,2,3,5,5,5,5,5,5,4,5,4,0,0.0,satisfied
72146,Female,Loyal Customer,65,Personal Travel,Eco,731,2,3,1,3,4,2,2,1,1,1,1,1,1,1,0,0.0,neutral or dissatisfied
121702,Female,disloyal Customer,21,Business travel,Business,683,0,4,0,3,3,0,3,3,5,3,5,5,5,3,0,0.0,satisfied
80954,Male,Loyal Customer,23,Personal Travel,Eco,872,2,2,2,3,4,2,4,4,3,4,4,2,3,4,0,0.0,neutral or dissatisfied
38804,Female,Loyal Customer,39,Personal Travel,Eco,353,4,4,4,3,1,4,1,1,1,1,5,3,2,1,0,0.0,neutral or dissatisfied
72211,Male,Loyal Customer,54,Business travel,Business,3157,3,3,3,3,2,4,5,4,4,4,4,3,4,4,0,0.0,satisfied
46159,Male,Loyal Customer,13,Personal Travel,Eco,604,2,4,2,2,1,2,1,1,3,2,4,5,5,1,0,0.0,neutral or dissatisfied
108741,Female,disloyal Customer,39,Business travel,Business,406,4,4,4,4,4,4,4,4,1,1,4,2,3,4,0,0.0,neutral or dissatisfied
62658,Male,Loyal Customer,36,Personal Travel,Eco,1723,4,4,4,3,5,4,5,5,4,3,4,3,4,5,0,0.0,satisfied
121680,Female,Loyal Customer,34,Personal Travel,Eco,328,3,4,3,3,4,3,5,4,4,4,5,5,5,4,0,0.0,neutral or dissatisfied
74379,Female,disloyal Customer,37,Business travel,Business,1171,5,5,5,4,2,5,2,2,5,4,4,3,5,2,0,0.0,satisfied
17974,Male,Loyal Customer,40,Personal Travel,Eco Plus,500,2,4,2,3,4,2,1,4,4,4,4,5,4,4,0,0.0,neutral or dissatisfied
42008,Male,Loyal Customer,36,Business travel,Eco,106,5,2,1,2,5,5,5,5,4,4,5,2,3,5,0,0.0,satisfied
73917,Female,disloyal Customer,37,Business travel,Business,904,2,2,2,1,4,2,4,4,4,3,4,4,5,4,0,0.0,satisfied
38602,Female,Loyal Customer,43,Business travel,Business,2585,2,2,2,2,1,4,4,4,4,4,4,3,4,5,0,0.0,satisfied
59277,Female,Loyal Customer,36,Business travel,Business,3414,1,1,1,1,5,5,5,4,5,3,4,5,5,5,0,0.0,satisfied
81379,Male,Loyal Customer,39,Business travel,Business,748,5,5,5,5,4,5,5,5,5,5,5,3,5,5,0,0.0,satisfied
95830,Female,Loyal Customer,48,Personal Travel,Eco Plus,1428,3,2,3,4,2,4,4,5,5,3,5,4,5,1,0,0.0,neutral or dissatisfied
34114,Female,Loyal Customer,30,Business travel,Business,2199,1,1,4,1,5,5,5,5,2,3,3,3,3,5,0,0.0,satisfied
17016,Female,disloyal Customer,24,Business travel,Eco,781,3,3,3,4,2,3,2,2,5,2,3,2,2,2,0,0.0,neutral or dissatisfied
39120,Female,Loyal Customer,51,Business travel,Eco,190,5,3,3,3,4,5,5,5,5,5,5,2,5,2,0,0.0,satisfied
129089,Female,Loyal Customer,69,Business travel,Eco,2342,1,1,1,1,1,3,4,1,1,1,1,1,1,3,0,0.0,neutral or dissatisfied
86415,Male,Loyal Customer,47,Business travel,Business,2051,3,2,2,2,5,3,4,3,3,3,3,2,3,4,0,0.0,neutral or dissatisfied
86624,Male,Loyal Customer,40,Business travel,Business,2370,1,1,1,1,2,5,5,4,4,4,4,3,4,3,0,0.0,satisfied
56917,Male,Loyal Customer,51,Business travel,Business,2565,5,5,5,5,2,2,2,4,5,5,4,2,3,2,0,0.0,satisfied
30079,Male,Loyal Customer,19,Personal Travel,Eco,261,3,2,3,3,3,3,3,3,3,3,4,4,3,3,0,0.0,neutral or dissatisfied
129436,Male,Loyal Customer,57,Business travel,Business,2456,2,3,2,2,3,5,4,4,4,4,4,5,4,5,0,0.0,satisfied
65248,Female,Loyal Customer,65,Business travel,Eco Plus,190,3,1,1,1,3,2,3,3,3,3,3,2,3,3,0,0.0,neutral or dissatisfied
72716,Male,disloyal Customer,25,Business travel,Business,985,4,0,4,3,3,4,3,3,4,3,4,5,5,3,0,0.0,neutral or dissatisfied
38647,Female,disloyal Customer,24,Business travel,Eco,720,4,5,5,4,4,5,4,4,4,2,3,4,4,4,0,0.0,neutral or dissatisfied
90942,Female,disloyal Customer,21,Business travel,Eco,366,3,4,3,3,3,3,3,3,3,1,3,2,4,3,0,0.0,neutral or dissatisfied
17030,Female,Loyal Customer,46,Personal Travel,Eco,781,2,5,2,4,3,1,4,1,1,2,1,1,1,4,0,0.0,neutral or dissatisfied
7504,Female,Loyal Customer,60,Business travel,Business,2030,4,4,4,4,2,4,4,2,2,2,2,5,2,4,0,0.0,satisfied
73229,Male,Loyal Customer,17,Personal Travel,Eco,946,0,5,0,3,2,0,2,2,3,2,4,2,1,2,0,0.0,satisfied
79097,Female,Loyal Customer,47,Personal Travel,Eco,306,2,3,5,3,3,3,4,4,4,5,4,3,4,4,0,0.0,neutral or dissatisfied
2958,Male,Loyal Customer,49,Business travel,Business,2857,3,5,5,5,2,2,3,3,3,3,3,3,3,4,0,0.0,neutral or dissatisfied
21619,Male,Loyal Customer,42,Business travel,Business,2744,1,1,1,1,3,3,2,2,2,2,2,4,2,2,0,0.0,satisfied
92238,Male,disloyal Customer,22,Business travel,Business,1201,4,0,5,3,3,5,3,3,5,3,3,4,4,3,0,0.0,satisfied
40157,Female,Loyal Customer,41,Personal Travel,Business,463,1,5,1,3,3,4,5,2,2,1,2,4,2,4,0,0.0,neutral or dissatisfied
75862,Female,Loyal Customer,25,Business travel,Eco Plus,1440,2,1,1,1,2,2,2,2,4,5,4,1,4,2,0,0.0,neutral or dissatisfied
23930,Female,Loyal Customer,30,Personal Travel,Eco,579,2,5,2,2,2,2,2,2,5,2,5,4,4,2,0,0.0,neutral or dissatisfied
1958,Male,disloyal Customer,22,Business travel,Eco,383,0,5,1,1,5,1,2,5,5,5,5,3,5,5,0,0.0,satisfied
80769,Male,Loyal Customer,29,Personal Travel,Eco,629,1,2,1,2,2,1,2,2,2,2,2,3,2,2,0,0.0,neutral or dissatisfied
27336,Female,Loyal Customer,55,Business travel,Eco,672,4,3,3,3,1,1,3,5,5,4,5,5,5,3,0,0.0,satisfied
22574,Female,Loyal Customer,41,Business travel,Business,300,4,4,4,4,2,1,4,5,5,5,5,5,5,1,0,0.0,satisfied
42529,Male,Loyal Customer,48,Personal Travel,Eco,328,4,1,4,4,1,4,1,1,2,4,4,4,4,1,0,0.0,neutral or dissatisfied
129685,Female,disloyal Customer,27,Business travel,Business,447,4,4,4,4,3,4,3,3,5,5,5,3,4,3,0,0.0,neutral or dissatisfied
78554,Female,Loyal Customer,35,Business travel,Eco Plus,526,1,2,2,2,1,1,1,1,4,4,4,1,4,1,0,0.0,neutral or dissatisfied
66574,Male,disloyal Customer,40,Business travel,Eco,624,2,1,2,4,3,2,3,3,3,4,4,2,4,3,0,0.0,neutral or dissatisfied
120094,Female,Loyal Customer,48,Business travel,Business,1576,3,3,3,3,3,5,4,4,4,5,4,4,4,5,0,0.0,satisfied
7235,Male,Loyal Customer,37,Business travel,Business,1543,2,5,5,5,2,1,2,3,3,3,2,2,3,3,0,0.0,neutral or dissatisfied
110552,Male,Loyal Customer,52,Business travel,Business,2522,4,4,4,4,3,4,4,4,4,4,4,3,4,4,0,0.0,satisfied
70607,Female,Loyal Customer,17,Personal Travel,Eco,2611,5,2,5,4,5,5,3,3,3,4,4,3,3,3,0,0.0,satisfied
57918,Male,Loyal Customer,60,Personal Travel,Eco,305,2,5,2,3,3,2,3,3,4,3,5,4,5,3,0,0.0,neutral or dissatisfied
6819,Male,Loyal Customer,70,Personal Travel,Eco,235,2,5,2,2,4,2,4,4,4,3,4,5,4,4,0,0.0,neutral or dissatisfied
43758,Male,Loyal Customer,40,Business travel,Business,2738,3,4,4,4,2,2,2,3,3,3,3,3,3,4,0,0.0,neutral or dissatisfied
47751,Female,disloyal Customer,22,Business travel,Eco,451,0,0,0,1,1,0,1,1,4,4,1,4,2,1,0,0.0,satisfied
91814,Male,Loyal Customer,55,Personal Travel,Eco,588,2,5,3,1,1,3,3,1,4,4,4,4,5,1,0,0.0,neutral or dissatisfied
7574,Female,disloyal Customer,27,Business travel,Eco,594,1,2,1,4,1,1,1,1,2,4,3,3,4,1,0,0.0,neutral or dissatisfied
68372,Male,Loyal Customer,58,Personal Travel,Business,1045,2,4,2,1,5,5,4,3,3,2,3,4,3,5,0,0.0,neutral or dissatisfied
16809,Female,Loyal Customer,41,Business travel,Business,2713,4,4,4,4,3,5,3,5,5,5,5,4,5,1,0,0.0,satisfied
89707,Male,Loyal Customer,51,Personal Travel,Eco,1010,3,5,3,3,1,3,1,1,3,1,2,4,2,1,0,0.0,neutral or dissatisfied
12487,Male,Loyal Customer,52,Business travel,Eco Plus,253,5,2,2,2,5,5,5,5,2,5,5,4,5,5,0,0.0,satisfied
122834,Female,Loyal Customer,61,Business travel,Business,2524,1,1,1,1,5,4,5,4,4,4,4,4,4,3,0,0.0,satisfied
26876,Female,Loyal Customer,51,Personal Travel,Eco,2329,1,2,1,1,1,2,1,4,4,1,4,3,4,2,0,0.0,neutral or dissatisfied
86730,Female,Loyal Customer,8,Personal Travel,Eco,1747,2,0,2,3,1,2,1,1,1,2,3,5,5,1,0,0.0,neutral or dissatisfied
45039,Female,Loyal Customer,18,Personal Travel,Business,323,3,4,3,4,3,3,1,3,1,5,4,4,4,3,0,0.0,neutral or dissatisfied
57605,Female,Loyal Customer,44,Business travel,Business,563,5,5,5,5,3,4,5,4,4,5,4,3,4,3,0,0.0,satisfied
12953,Male,Loyal Customer,16,Personal Travel,Eco,674,4,4,4,2,3,4,3,3,5,2,5,5,4,3,0,0.0,neutral or dissatisfied
119859,Male,Loyal Customer,60,Business travel,Eco,936,2,3,5,5,2,2,2,2,1,4,3,4,3,2,0,0.0,neutral or dissatisfied
93454,Male,Loyal Customer,41,Personal Travel,Eco,671,3,3,3,1,3,3,1,3,1,3,2,3,1,3,0,0.0,neutral or dissatisfied
2558,Female,disloyal Customer,61,Business travel,Eco,304,4,2,4,3,4,4,4,4,1,3,3,1,3,4,0,0.0,neutral or dissatisfied
46617,Female,Loyal Customer,31,Business travel,Business,2239,0,5,0,2,3,3,3,3,2,5,3,4,5,3,0,0.0,satisfied
7111,Female,Loyal Customer,37,Personal Travel,Eco,177,2,5,2,4,5,2,5,5,5,2,5,5,4,5,0,0.0,neutral or dissatisfied
8733,Female,Loyal Customer,46,Business travel,Business,3384,2,2,2,2,4,5,5,5,5,5,5,4,5,5,0,0.0,satisfied
3485,Female,Loyal Customer,39,Business travel,Business,990,3,2,2,2,5,3,4,3,3,3,3,1,3,1,0,0.0,neutral or dissatisfied
69096,Female,Loyal Customer,59,Personal Travel,Eco,1389,4,4,4,1,2,4,5,1,1,4,1,4,1,5,0,0.0,neutral or dissatisfied
123082,Male,Loyal Customer,49,Business travel,Business,468,1,1,1,1,2,5,4,5,5,5,5,5,5,3,0,0.0,satisfied
32756,Female,Loyal Customer,66,Business travel,Business,101,2,3,3,3,2,3,3,2,2,2,2,2,2,1,0,0.0,neutral or dissatisfied
115572,Female,Loyal Customer,56,Business travel,Eco,337,2,3,3,3,5,4,3,2,2,2,2,4,2,3,0,0.0,neutral or dissatisfied
43996,Female,Loyal Customer,37,Business travel,Business,1586,2,2,3,2,4,4,5,5,5,5,5,2,5,3,0,0.0,satisfied
21325,Female,disloyal Customer,27,Business travel,Business,674,3,3,3,2,1,3,1,1,2,2,2,2,2,1,0,0.0,neutral or dissatisfied
43296,Female,Loyal Customer,52,Business travel,Eco,387,2,2,2,2,2,4,3,2,2,2,2,1,2,1,0,0.0,neutral or dissatisfied
109475,Female,disloyal Customer,21,Business travel,Eco,994,1,1,1,2,3,1,3,3,4,5,5,3,4,3,0,0.0,neutral or dissatisfied
87208,Male,Loyal Customer,37,Personal Travel,Eco,946,3,5,2,2,2,2,2,2,4,3,5,2,5,2,0,0.0,neutral or dissatisfied
11923,Male,Loyal Customer,28,Personal Travel,Eco,501,2,4,2,1,2,2,1,2,4,2,4,5,5,2,0,0.0,neutral or dissatisfied
127314,Male,Loyal Customer,7,Personal Travel,Eco,1979,2,5,2,5,3,2,3,3,3,3,4,1,3,3,0,0.0,neutral or dissatisfied
78424,Male,Loyal Customer,44,Business travel,Business,666,2,2,5,2,5,5,4,4,4,4,4,5,4,5,0,0.0,satisfied
105437,Female,Loyal Customer,43,Business travel,Business,1669,4,4,4,4,2,4,4,4,4,4,4,5,4,5,0,0.0,satisfied
104271,Male,Loyal Customer,39,Business travel,Business,1733,2,2,2,2,3,3,4,5,5,5,5,5,5,4,0,0.0,satisfied
75973,Male,Loyal Customer,69,Business travel,Business,297,1,1,1,1,4,1,3,4,4,4,4,4,4,5,0,0.0,satisfied
28475,Male,Loyal Customer,47,Business travel,Business,1721,3,4,3,4,2,3,4,3,3,3,3,3,3,2,0,0.0,neutral or dissatisfied
125022,Male,Loyal Customer,14,Personal Travel,Eco,184,3,4,3,3,1,3,1,1,3,1,3,3,4,1,0,0.0,neutral or dissatisfied
32195,Female,Loyal Customer,42,Business travel,Business,2478,2,3,3,3,4,4,3,2,2,2,2,2,2,4,0,0.0,neutral or dissatisfied
56329,Male,Loyal Customer,42,Business travel,Business,3088,0,5,0,3,4,5,5,5,5,5,5,5,5,5,0,0.0,satisfied
19223,Male,disloyal Customer,34,Business travel,Eco,459,2,3,3,4,2,3,2,2,1,3,1,5,4,2,0,0.0,neutral or dissatisfied
106355,Male,disloyal Customer,23,Business travel,Eco,551,0,5,0,2,5,0,5,5,3,4,4,4,4,5,0,0.0,satisfied
76057,Male,Loyal Customer,54,Business travel,Business,669,1,1,1,1,5,4,5,5,5,5,5,4,5,3,0,0.0,satisfied
15082,Female,disloyal Customer,39,Business travel,Business,239,4,3,3,4,5,3,5,5,4,2,5,3,2,5,0,0.0,satisfied
76890,Female,disloyal Customer,41,Business travel,Business,630,5,5,5,5,2,5,3,2,3,2,5,3,4,2,0,0.0,satisfied
