Customer Type,Age,Type of Travel,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Class_Eco,Class_Eco Plus,Arrival Delay in Minutes_log
0.0,0.6666666666666666,1.0,-0.3054281345565749,-1.0,-0.5,-0.5,0.0,-0.5,-0.3333333333333333,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.5,1.0,0.0,-0.442170361481437
1.0,0.5833333333333334,0.0,0.43769113149847094,-0.5,-1.0,-1.0,1.0,-0.5,0.3333333333333333,0.5,-0.5,-1.5,-0.5,0.0,-1.0,1.0,1.0,0.0,-0.442170361481437
0.0,-0.5,0.0,-0.33906727828746175,1.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.5,-1.0,-1.0,-0.5,-1.0,-0.5,1.0,1.0,0.0,-0.442170361481437
0.0,1.2083333333333333,1.0,-0.22744648318042812,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.5,0.0,0.5,0.0,-1.0,0.0,-1.0,0.0,1.0,-0.442170361481437
0.0,-0.125,0.0,-0.39717125382262997,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,-0.442170361481437
0.0,-0.20833333333333334,0.0,-0.5133792048929664,0.0,0.0,0.0,-0.5,1.0,-1.0,0.5,0.5,0.5,-0.5,2.0,0.5,0.0,0.0,0.0,-0.442170361481437
0.0,0.125,0.0,0.8551223241590215,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.0,-0.442170361481437
0.0,0.625,0.0,0.143348623853211,0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,1.0,0.0,-0.442170361481437
0.0,-1.125,1.0,-0.3490061162079511,-0.5,1.0,-0.5,-1.0,-0.5,-1.0,-1.5,0.5,-1.0,0.5,1.0,0.0,-1.0,1.0,0.0,-0.442170361481437
0.0,-0.75,1.0,-0.261085626911315,-0.5,-1.0,-0.5,0.5,-0.5,0.3333333333333333,0.0,-1.5,-0.5,0.0,-2.0,-0.5,0.5,1.0,0.0,-0.442170361481437
0.0,1.2083333333333333,1.0,0.334480122324159,0.5,0.5,0.5,-1.0,0.5,-1.0,-1.5,-0.5,-1.0,-0.5,1.0,0.5,-1.0,1.0,0.0,-0.442170361481437
0.0,-0.4166666666666667,1.0,-0.5485474006116208,0.0,-1.0,0.0,0.0,0.0,-0.3333333333333333,-0.5,0.0,-0.5,-1.0,-2.0,-1.0,0.0,1.0,0.0,-0.442170361481437
0.0,-0.08333333333333333,1.0,-0.26414373088685017,-0.5,0.5,-0.5,-0.5,-0.5,-0.6666666666666666,-1.0,0.5,0.5,0.0,2.0,0.0,-0.5,1.0,0.0,-0.442170361481437
0.0,-0.125,0.0,0.7029816513761468,0.5,0.0,0.0,-1.0,0.5,-0.3333333333333333,-0.5,-0.5,-0.5,0.0,-1.0,-0.5,-1.0,0.0,0.0,-0.442170361481437
1.0,-0.6666666666666666,0.0,-0.5133792048929664,-0.5,-0.5,-0.5,0.0,-0.5,-0.3333333333333333,-0.5,-1.5,-1.5,0.0,0.0,0.0,0.0,1.0,0.0,-0.442170361481437
1.0,-0.08333333333333333,0.0,-0.5951911314984709,0.0,-1.5,0.0,0.5,0.0,0.0,0.0,-0.5,-1.5,0.0,0.0,-1.0,0.5,1.0,0.0,-0.442170361481437
0.0,1.0416666666666667,1.0,-0.2037461773700306,0.0,-1.0,0.0,1.0,0.5,-0.3333333333333333,0.5,0.5,-0.5,-0.5,-2.0,0.5,-0.5,1.0,0.0,-0.442170361481437
0.0,0.375,0.0,1.716743119266055,0.5,-1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,1.0,0.0,0.0,-0.442170361481437
0.0,-0.2916666666666667,1.0,-0.26337920489296635,0.5,1.0,0.5,1.0,0.5,0.3333333333333333,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,-0.442170361481437
0.0,-0.625,1.0,0.04319571865443425,0.0,1.0,0.0,0.0,0.0,-0.3333333333333333,-0.5,0.0,-1.0,-1.0,-2.0,0.5,0.0,0.0,1.0,-0.442170361481437
0.0,0.5833333333333334,1.0,0.02484709480122324,-0.5,1.0,-0.5,0.0,-0.5,-0.3333333333333333,-0.5,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.442170361481437
0.0,-0.625,0.0,2.1349388379204894,1.0,1.0,1.0,0.5,0.5,0.0,0.0,-1.0,0.0,-1.0,1.0,-1.5,0.5,0.0,0.0,-0.442170361481437
0.0,0.6666666666666666,0.0,-0.5049694189602446,0.5,0.5,0.5,-0.5,1.0,0.3333333333333333,-0.5,-0.5,0.0,-0.5,2.0,-0.5,0.0,0.0,0.0,-0.442170361481437
0.0,-0.2916666666666667,0.0,-0.14640672782874617,-1.5,-1.5,-1.5,0.5,-1.5,0.0,0.0,-1.0,-0.5,0.5,-1.0,-0.5,0.5,1.0,0.0,-0.442170361481437
0.0,0.0,0.0,1.8841743119266054,-0.5,-0.5,-0.5,-0.5,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.442170361481437
0.0,-0.5833333333333334,0.0,-0.16628440366972477,-0.5,-0.5,-0.5,-0.5,-0.5,-1.0,-1.0,-1.0,-0.5,-0.5,-2.0,-0.5,-0.5,1.0,0.0,-0.442170361481437
0.0,0.25,1.0,-0.3253058103975535,-0.5,0.0,-0.5,0.0,-0.5,-0.3333333333333333,-0.5,-1.0,0.5,-1.0,0.0,-1.0,0.0,1.0,0.0,-0.442170361481437
0.0,0.4166666666666667,0.0,2.2236238532110093,0.5,-1.0,-1.0,-0.5,0.5,-0.3333333333333333,-1.0,-1.0,-1.0,0.0,-2.0,-1.0,-1.0,0.0,0.0,-0.29905896856117287
0.0,0.08333333333333333,0.0,1.89717125382263,0.5,0.5,1.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.29905896856117287
0.0,0.5416666666666666,0.0,-0.026376146788990827,-0.5,-0.5,-0.5,-1.0,-0.5,-1.0,-1.5,0.0,0.5,0.0,-2.0,0.0,-1.0,0.0,1.0,-0.29905896856117287
0.0,0.125,0.0,0.9782110091743119,0.5,0.5,0.5,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.29905896856117287
0.0,-0.75,1.0,0.5263761467889908,0.0,1.0,0.0,0.5,0.0,0.0,0.0,-0.5,0.0,-0.5,0.0,0.5,0.5,0.0,1.0,-0.29905896856117287
0.0,0.7916666666666666,1.0,-0.04472477064220184,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.5,-0.5,0.5,1.0,0.5,0.5,1.0,0.0,-0.29905896856117287
0.0,-0.375,1.0,0.11811926605504587,-1.0,0.5,-1.0,0.0,-1.0,0.0,-0.5,-0.5,-0.5,0.5,0.0,0.0,0.0,1.0,0.0,-0.29905896856117287
0.0,0.16666666666666666,0.0,1.1571100917431192,-1.0,-1.0,-1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-0.29905896856117287
0.0,0.8333333333333334,0.0,-0.5951911314984709,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,-0.29905896856117287
0.0,-1.3333333333333333,0.0,-0.14564220183486237,-0.5,-0.5,-0.5,1.0,1.0,0.3333333333333333,0.5,-0.5,0.0,0.5,2.0,0.5,1.0,0.0,0.0,-0.29905896856117287
0.0,0.2916666666666667,0.0,0.8803516819571865,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,-0.29905896856117287
0.0,0.5833333333333334,0.0,2.249617737003058,-0.5,0.5,-0.5,0.5,0.5,0.3333333333333333,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.0,-0.29905896856117287
0.0,-0.125,1.0,0.17775229357798164,-0.5,0.5,-0.5,0.5,-0.5,0.0,0.0,-0.5,0.5,0.5,2.0,0.5,0.5,1.0,0.0,-0.29905896856117287
0.0,-0.375,0.0,1.043960244648318,-1.0,1.0,-1.0,1.0,1.0,0.3333333333333333,0.5,-0.5,0.5,-0.5,1.0,0.0,1.0,0.0,0.0,-0.29905896856117287
0.0,0.2916666666666667,1.0,-0.30160550458715596,0.5,0.5,0.5,-0.5,0.5,-0.3333333333333333,-1.0,0.5,-1.0,0.5,1.0,0.0,-0.5,1.0,0.0,-0.29905896856117287
0.0,-0.5833333333333334,0.0,1.5309633027522935,0.5,-0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,-0.29905896856117287
0.0,0.375,0.0,2.224388379204893,0.0,-0.5,-0.5,1.0,0.0,-0.3333333333333333,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,-0.5,0.0,0.0,-0.29905896856117287
0.0,0.5,0.0,1.517966360856269,1.0,1.0,1.0,0.0,0.5,0.3333333333333333,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.0,-0.29905896856117287
0.0,-0.4166666666666667,0.0,1.1020642201834863,-1.0,-1.0,-1.0,1.0,1.0,0.3333333333333333,0.5,0.5,-1.0,0.0,0.0,-1.5,1.0,0.0,0.0,-0.29905896856117287
0.0,0.3333333333333333,0.0,-0.4208715596330275,-0.5,-0.5,-0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.29905896856117287
0.0,0.5416666666666666,0.0,1.5791284403669725,-0.5,0.5,0.5,-1.0,0.0,-0.3333333333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.0,0.0,-0.29905896856117287
1.0,-0.5833333333333334,0.0,-0.452217125382263,-0.5,1.0,-1.0,-1.0,-1.0,-1.0,-1.5,0.5,0.0,0.5,2.0,0.0,-1.0,0.0,0.0,-0.29905896856117287
0.0,-0.4583333333333333,0.0,2.1701070336391437,0.5,0.5,0.5,0.5,0.5,0.0,0.0,-0.5,-0.5,0.5,1.0,0.5,0.5,0.0,0.0,-0.29905896856117287
0.0,-0.5416666666666666,1.0,-0.4980886850152905,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.5,-1.0,-0.5,-0.5,-1.0,-0.5,-1.0,0.0,1.0,-0.29905896856117287
1.0,-0.9166666666666666,0.0,-0.5829510703363915,-1.0,0.0,-1.0,0.5,-1.0,0.0,0.0,0.0,0.5,-0.5,0.0,0.0,0.5,1.0,0.0,-0.29905896856117287
0.0,0.2916666666666667,1.0,-0.24885321100917432,0.5,1.0,0.5,-0.5,0.5,0.3333333333333333,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,-0.29905896856117287
0.0,0.375,1.0,-0.23203363914373087,-0.5,1.0,-0.5,0.5,-0.5,0.0,0.0,-0.5,0.5,0.0,1.0,0.0,0.5,1.0,0.0,-0.29905896856117287
0.0,0.75,1.0,-0.4132262996941896,-1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0,-0.29905896856117287
1.0,-0.16666666666666666,0.0,0.09671253822629969,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5,-0.5,-0.5,0.5,2.0,0.5,0.0,0.0,0.0,-0.29905896856117287
0.0,-0.16666666666666666,1.0,-0.21827217125382262,0.0,0.5,0.0,-1.0,0.0,-1.0,-1.5,0.0,0.5,0.0,1.0,0.5,-1.0,1.0,0.0,-0.29905896856117287
0.0,-0.041666666666666664,0.0,2.0829510703363914,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,-0.29905896856117287
0.0,-0.041666666666666664,0.0,1.7006880733944953,-1.0,-1.0,-1.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,2.0,0.5,0.5,0.0,0.0,-0.29905896856117287
0.0,0.0,0.0,1.217507645259939,0.0,0.0,0.0,-0.5,1.0,0.0,0.5,0.5,0.5,0.5,2.0,0.5,1.0,0.0,0.0,-0.29905896856117287
0.0,0.25,0.0,1.6861620795107033,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-0.29905896856117287
0.0,0.375,0.0,1.712920489296636,-0.5,-0.5,-0.5,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29905896856117287
0.0,0.5833333333333334,0.0,1.7366207951070336,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.0,0.0,-0.29905896856117287
1.0,0.125,0.0,-0.3765290519877676,0.0,0.5,0.0,0.5,0.0,0.0,0.0,-1.5,-0.5,0.0,-2.0,-0.5,0.5,1.0,0.0,-0.29905896856117287
0.0,1.25,0.0,-0.3765290519877676,0.5,0.5,0.5,0.0,0.5,-0.3333333333333333,-0.5,-0.5,0.5,-1.0,0.0,-0.5,0.0,1.0,0.0,-0.29905896856117287
0.0,-1.0833333333333333,1.0,0.03784403669724771,-0.5,0.5,-0.5,0.5,-0.5,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.5,0.5,1.0,0.0,-0.29905896856117287
0.0,0.5,1.0,-0.18845565749235474,0.5,1.0,0.5,-1.0,0.0,-0.3333333333333333,-0.5,-0.5,0.0,0.5,1.0,-0.5,0.5,1.0,0.0,-0.29905896856117287
0.0,0.375,1.0,-0.5187308868501529,0.0,-0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-1.5,0.0,-1.0,0.5,1.0,0.0,-0.29905896856117287
0.0,-1.0833333333333333,1.0,-0.5951911314984709,-0.5,-1.0,-0.5,0.0,-0.5,-0.3333333333333333,-0.5,-1.5,0.5,-0.5,0.0,-0.5,0.0,1.0,0.0,-0.29905896856117287
1.0,-0.4166666666666667,0.0,-0.18157492354740062,1.0,0.5,0.5,-0.5,0.5,0.3333333333333333,-1.0,0.0,0.5,0.0,0.0,0.5,-0.5,0.0,0.0,-0.29905896856117287
0.0,-0.4166666666666667,0.0,0.8864678899082569,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.5,-1.0,0.0,0.0,0.0,0.5,0.0,0.0,-0.29905896856117287
0.0,-0.25,0.0,-0.261085626911315,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,1.0,0.0,0.0,-0.29905896856117287
0.0,0.875,0.0,-0.2962538226299694,0.5,0.5,1.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,-0.29905896856117287
1.0,-0.041666666666666664,0.0,-0.4430428134556575,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.5,0.0,-1.0,-0.5,0.5,0.0,0.0,-0.29905896856117287
0.0,-1.125,1.0,-0.5951911314984709,0.0,1.0,0.0,-0.5,0.0,-0.6666666666666666,-1.0,0.0,0.5,0.5,1.0,0.0,-0.5,1.0,0.0,-0.29905896856117287
0.0,-0.8333333333333334,1.0,-0.411697247706422,0.0,0.5,0.0,0.0,0.0,-0.3333333333333333,-0.5,-0.5,0.0,0.5,1.0,0.0,0.0,1.0,0.0,-0.29905896856117287
0.0,-0.041666666666666664,0.0,0.8551223241590215,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29905896856117287
0.0,-0.8333333333333334,1.0,-0.05695718654434251,-0.5,-1.5,-0.5,0.5,-0.5,0.0,0.0,0.0,-1.0,0.5,2.0,0.0,0.5,1.0,0.0,-0.29905896856117287
1.0,-0.6666666666666666,0.0,-0.10282874617737003,0.0,0.0,0.0,-0.5,0.0,-0.6666666666666666,-1.0,-0.5,-0.5,0.5,0.0,0.0,-0.5,1.0,0.0,-0.29905896856117287
0.0,-0.5833333333333334,1.0,-0.010321100917431193,0.0,0.0,0.0,0.5,0.0,-1.0,0.0,-1.5,-1.5,-1.0,0.0,-0.5,0.5,1.0,0.0,-0.29905896856117287
0.0,0.4583333333333333,0.0,2.287079510703364,-0.5,-0.5,-0.5,-0.5,1.0,0.0,-0.5,-0.5,-0.5,-0.5,2.0,-0.5,1.0,0.0,0.0,-0.29905896856117287
1.0,-0.7916666666666666,0.0,-0.3956422018348624,0.0,-1.5,0.0,-0.5,0.0,-0.6666666666666666,-1.0,-1.0,-1.5,0.0,1.0,-0.5,-0.5,1.0,0.0,-0.29905896856117287
1.0,-0.7083333333333334,0.0,-0.4461009174311927,0.5,0.0,0.0,1.0,0.0,-0.6666666666666666,0.5,-1.5,-1.0,0.0,-2.0,-0.5,1.0,1.0,0.0,-0.29905896856117287
1.0,-0.75,0.0,-0.4980886850152905,0.5,-1.5,0.5,1.0,0.5,-0.6666666666666666,0.5,0.0,0.5,0.0,2.0,0.0,1.0,0.0,0.0,-0.29905896856117287
0.0,0.6666666666666666,0.0,1.4973241590214068,0.5,0.5,-0.5,1.0,0.5,0.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,0.5,0.0,0.0,-0.29905896856117287
0.0,-0.375,1.0,-0.38340978593272174,-0.5,0.5,-0.5,1.0,-0.5,0.3333333333333333,0.5,0.5,0.0,0.5,1.0,0.5,1.0,1.0,0.0,-0.29905896856117287
0.0,-0.20833333333333334,0.0,-0.49732415902140675,0.0,-0.5,-0.5,-1.0,0.5,-0.3333333333333333,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,0.5,0.0,0.0,-0.29905896856117287
0.0,1.125,1.0,-0.014143730886850153,0.5,0.0,0.5,0.0,1.0,-0.6666666666666666,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,-0.29905896856117287
0.0,0.2916666666666667,0.0,0.5615443425076453,0.0,0.0,0.0,0.0,0.5,0.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,0.0,-0.29905896856117287
0.0,0.5833333333333334,1.0,-0.452217125382263,-1.0,0.0,-1.0,0.5,-1.0,0.0,0.0,-1.5,-1.5,0.0,0.0,-0.5,0.5,1.0,0.0,-0.29905896856117287
0.0,-0.2916666666666667,1.0,-0.14640672782874617,-1.0,1.0,-1.0,0.5,-1.0,0.0,0.0,0.5,0.5,0.0,2.0,0.5,0.5,1.0,0.0,-0.29905896856117287
0.0,0.041666666666666664,0.0,-0.5951911314984709,-1.0,0.5,0.5,-1.0,-1.0,-1.0,-1.5,-1.5,-1.5,0.0,1.0,-0.5,-1.0,1.0,0.0,-0.29905896856117287
0.0,0.16666666666666666,0.0,1.654051987767584,1.0,1.0,1.0,-0.5,1.0,0.0,0.5,0.5,0.5,0.5,2.0,0.5,1.0,0.0,0.0,-0.29905896856117287
0.0,0.041666666666666664,0.0,-0.38340978593272174,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.29905896856117287
1.0,-0.5416666666666666,0.0,-0.5149082568807339,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,-0.5,-1.0,0.0,1.0,0.5,1.0,0.0,0.0,-0.29905896856117287
0.0,0.0,0.0,0.6670489296636085,1.0,0.0,1.0,0.0,0.5,0.3333333333333333,0.5,0.5,0.5,0.5,0.0,0.5,1.0,0.0,0.0,-0.29905896856117287
0.0,-0.6666666666666666,0.0,-0.22821100917431192,0.0,1.0,1.0,0.0,0.0,-0.3333333333333333,-0.5,-0.5,0.0,-1.0,-2.0,-0.5,0.0,0.0,0.0,-0.29905896856117287
0.0,1.1666666666666667,1.0,-0.24273700305810397,0.0,0.0,0.0,0.5,0.0,-0.3333333333333333,-1.5,-1.5,-0.5,-1.5,1.0,-1.5,0.5,1.0,0.0,-0.29905896856117287
0.0,-0.75,1.0,-0.143348623853211,0.0,1.0,0.0,-0.5,0.0,-0.6666666666666666,-1.0,-0.5,-1.5,-0.5,1.0,-1.5,-0.5,1.0,0.0,-0.29905896856117287
1.0,0.0,0.0,-0.49732415902140675,0.0,0.5,0.5,0.0,0.5,-0.3333333333333333,-0.5,-0.5,0.5,-0.5,-2.0,0.0,0.0,0.0,0.0,-0.29905896856117287
1.0,1.25,0.0,-0.3268348623853211,0.5,-0.5,0.5,0.0,0.5,-0.3333333333333333,-0.5,-1.5,0.0,-0.5,1.0,-0.5,0.0,1.0,0.0,-0.29905896856117287
0.0,-0.041666666666666664,1.0,-0.2840214067278288,0.5,1.0,0.5,1.0,0.5,0.3333333333333333,0.5,-0.5,-1.0,0.0,2.0,0.5,1.0,1.0,0.0,-0.19751981936321095
1.0,-0.16666666666666666,0.0,-0.5355504587155964,-0.5,1.0,-0.5,0.0,-0.5,-0.3333333333333333,-0.5,-1.0,0.0,-0.5,1.0,-1.0,0.0,1.0,0.0,-0.19751981936321095
0.0,-0.3333333333333333,1.0,-0.5286697247706422,-0.5,0.5,-1.5,-1.0,-1.5,-1.0,-1.5,-0.5,-0.5,0.0,0.0,0.0,-1.0,1.0,0.0,-0.19751981936321095
0.0,-1.25,1.0,0.07989296636085627,-0.5,-1.0,-0.5,0.0,-0.5,-0.6666666666666666,-0.5,-1.0,0.0,-1.5,-1.0,-1.5,0.0,1.0,0.0,-0.19751981936321095
0.0,0.125,0.0,0.0577217125382263,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-0.19751981936321095
0.0,0.125,0.0,0.7312691131498471,1.0,1.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,-0.19751981936321095
0.0,0.5,0.0,-0.004204892966360856,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-0.19751981936321095
0.0,-0.16666666666666666,1.0,0.3146024464831804,0.0,0.5,-0.5,0.5,-0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,1.0,0.0,-0.19751981936321095
0.0,-0.875,0.0,1.2618501529051989,-1.0,-0.5,-0.5,-1.0,-1.0,-1.0,-1.5,0.0,0.5,-0.5,-1.0,-0.5,-1.0,0.0,0.0,-0.19751981936321095
0.0,-0.20833333333333334,1.0,-0.488914373088685,1.0,1.0,1.0,-0.5,1.0,-0.6666666666666666,-1.0,-0.5,0.5,0.0,1.0,0.5,-0.5,1.0,0.0,-0.19751981936321095
1.0,-0.625,0.0,0.03707951070336391,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.5,0.0,-0.5,-1.5,2.0,0.5,-1.0,1.0,0.0,-0.19751981936321095
1.0,-0.625,0.0,-0.47897553516819574,-1.5,0.0,-1.5,0.5,-1.5,0.0,0.0,0.0,-0.5,0.5,-2.0,0.0,0.5,1.0,0.0,-0.19751981936321095
0.0,-0.2916666666666667,1.0,-0.49503058103975534,-0.5,1.0,-0.5,0.0,-0.5,-0.3333333333333333,-0.5,0.0,-1.0,0.5,2.0,0.0,0.0,1.0,0.0,-0.19751981936321095
0.0,0.16666666666666666,0.0,1.576834862385321,0.0,-1.0,-1.0,0.5,0.0,-0.3333333333333333,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,0.0,0.0,-0.19751981936321095
0.0,-0.125,0.0,-0.393348623853211,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-0.5,0.0,0.0,-0.19751981936321095
0.0,1.25,0.0,-0.026376146788990827,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.5,2.0,0.5,1.0,0.0,0.0,-0.19751981936321095
0.0,0.7916666666666666,0.0,1.110474006116208,1.0,1.0,1.0,-0.5,-1.0,0.0,0.5,0.5,0.5,-0.5,1.0,0.5,0.0,0.0,0.0,-0.19751981936321095
1.0,1.25,0.0,-0.5538990825688074,0.0,-1.0,0.0,0.5,0.0,0.0,0.0,-1.0,-1.5,-0.5,-2.0,-0.5,0.5,1.0,0.0,-0.19751981936321095
0.0,0.5,1.0,0.03784403669724771,-0.5,0.5,-0.5,-0.5,0.5,0.3333333333333333,0.5,0.5,-1.0,0.5,0.0,0.5,0.0,1.0,0.0,-0.19751981936321095
0.0,0.75,0.0,0.5707186544342507,-0.5,-0.5,-0.5,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.19751981936321095
0.0,-0.08333333333333333,0.0,1.452217125382263,0.5,0.5,-1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.0,0.0,-0.19751981936321095
0.0,0.625,1.0,-0.5951834862385321,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,-1.0,-0.5,-1.5,-1.0,0.5,0.5,1.0,0.0,-0.19751981936321095
0.0,0.041666666666666664,0.0,0.8130733944954128,-0.5,-0.5,-0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.0,2.0,0.0,1.0,0.0,0.0,-0.19751981936321095
0.0,0.16666666666666666,0.0,0.8444189602446484,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.0,0.0,-0.19751981936321095
1.0,-0.08333333333333333,0.0,-0.16857798165137614,0.5,1.0,0.5,1.0,0.5,0.3333333333333333,0.5,0.5,0.5,-1.0,-2.0,0.0,1.0,1.0,0.0,-0.19751981936321095
0.0,-0.4166666666666667,0.0,0.10435779816513761,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.5,-0.5,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.19751981936321095
0.0,-0.25,1.0,-0.020259938837920488,-0.5,0.5,-0.5,0.0,-0.5,0.3333333333333333,-0.5,-0.5,-0.5,0.5,2.0,0.0,0.0,1.0,0.0,-0.19751981936321095
0.0,-0.08333333333333333,0.0,-0.4208715596330275,0.5,0.5,-1.0,0.5,0.5,0.0,0.0,0.0,-1.0,-0.5,-2.0,-0.5,0.5,1.0,0.0,-0.19751981936321095
0.0,-0.375,1.0,-0.2029816513761468,-0.5,0.5,-0.5,1.0,-0.5,0.3333333333333333,0.5,-0.5,-0.5,0.5,1.0,0.0,1.0,1.0,0.0,-0.19751981936321095
0.0,-1.0,1.0,1.157874617737003,-1.0,0.5,-1.0,-1.0,0.0,0.3333333333333333,-0.5,0.5,0.0,0.0,2.0,-0.5,1.0,1.0,0.0,-0.19751981936321095
0.0,-0.08333333333333333,1.0,-0.27408256880733944,0.5,0.5,0.5,0.5,0.5,0.0,0.0,-0.5,0.0,0.5,1.0,0.0,0.5,1.0,0.0,-0.19751981936321095
0.0,-0.6666666666666666,0.0,0.492737003058104,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,-2.0,-0.5,0.5,0.0,0.0,-0.19751981936321095
0.0,-0.625,0.0,0.7870795107033639,-1.0,-1.0,-1.0,0.5,0.5,0.0,0.0,0.5,-0.5,-0.5,1.0,0.5,0.5,0.0,0.0,-0.19751981936321095
0.0,-0.25,1.0,-0.0860091743119266,0.5,0.0,0.5,0.0,0.5,-0.3333333333333333,-0.5,-1.0,0.0,-0.5,-2.0,0.0,0.0,1.0,0.0,-0.19751981936321095
0.0,0.8333333333333334,1.0,-0.4208715596330275,-0.5,0.5,-0.5,0.5,0.5,0.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,0.5,1.0,0.0,-0.19751981936321095
