Gender,Customer Type,Age,Type of Travel,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Class_Eco,Class_Eco Plus
0.0,1.0,1.0,1.0,-0.4112781954887218,-1.0,1.0,-1.0,0.0,-1.5,-0.3333333333333333,-0.3333333333333333,0.0,0.0,0.5,1.0,0.5,0.0,1.0,0.0
0.0,0.0,-0.4166666666666667,0.0,-0.4766917293233083,0.0,-1.0,0.5,0.0,-0.5,-0.3333333333333333,-0.3333333333333333,-1.0,-1.5,0.0,-1.0,0.0,0.0,0.0,1.0
0.0,0.0,-0.375,0.0,-0.31353383458646616,-1.0,1.0,1.0,-1.0,-1.5,-1.0,-1.0,-1.0,-0.5,-0.5,0.0,-0.5,-1.0,0.0,0.0
0.0,0.0,-0.4166666666666667,0.0,0.7601503759398496,0.5,0.0,0.0,0.5,0.0,0.0,0.0,-1.0,-0.5,0.0,0.0,-0.5,0.5,0.0,0.0
0.0,0.0,0.08333333333333333,1.0,0.49022556390977445,0.5,0.5,0.5,0.0,0.0,0.3333333333333333,-1.0,-3.0,0.0,-1.5,2.0,-1.5,0.0,1.0,0.0
0.0,0.0,0.20833333333333334,1.0,0.5225563909774437,-0.5,-0.5,-0.5,-1.0,-0.5,-0.6666666666666666,-1.0,-3.0,-1.0,-1.5,1.0,-1.5,-1.0,1.0,0.0
0.0,0.0,-0.9166666666666666,1.0,-0.018796992481203006,-0.5,0.5,-0.5,1.0,-1.0,0.3333333333333333,0.3333333333333333,-1.0,0.0,0.5,0.0,0.5,1.0,1.0,0.0
0.0,0.0,-0.375,1.0,-0.4406015037593985,0.0,-0.5,0.0,-0.5,-0.5,-0.6666666666666666,-0.6666666666666666,0.0,-1.5,-0.5,0.0,0.0,-0.5,1.0,0.0
1.0,0.0,-0.9166666666666666,1.0,-0.45338345864661656,0.5,0.5,0.5,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.5,0.0,0.0,-1.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.4413533834586466,-0.5,0.0,1.0,0.5,-0.5,-0.3333333333333333,-0.6666666666666666,-2.0,-0.5,-1.0,-2.0,-1.0,0.0,0.0,0.0
0.0,0.0,0.375,0.0,0.029323308270676692,0.0,0.0,0.5,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0
1.0,0.0,0.041666666666666664,0.0,-0.3969924812030075,0.0,0.0,0.0,0.0,-0.5,-0.3333333333333333,-0.3333333333333333,-2.0,-0.5,-1.5,1.0,-0.5,0.0,0.0,1.0
0.0,0.0,0.08333333333333333,1.0,0.20225563909774436,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.3333333333333333,0.0,-0.5150375939849624,0.0,1.0,1.0,-0.5,0.0,-0.3333333333333333,-1.0,-3.0,-1.5,-0.5,-1.0,-1.5,-0.5,0.0,0.0
0.0,0.0,-0.3333333333333333,0.0,2.2345864661654136,-1.0,-1.0,-1.0,0.5,0.0,0.0,0.0,-1.0,-1.0,0.5,1.0,0.0,0.5,0.0,0.0
1.0,0.0,-0.7916666666666666,1.0,-0.23082706766917294,0.0,-0.5,0.0,-1.0,-0.5,-1.0,-1.0,-3.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0
1.0,0.0,0.4583333333333333,0.0,0.8586466165413534,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,-0.625,0.0,1.700751879699248,-0.5,-0.5,-0.5,1.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.20833333333333334,0.0,0.8293233082706767,1.0,1.0,1.0,0.0,-0.5,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0992481203007518,-1.0,-1.0,-1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,1.125,1.0,0.7203007518796992,-0.5,1.0,-0.5,-0.5,-1.0,-0.6666666666666666,-0.6666666666666666,1.0,-0.5,-0.5,1.0,0.5,-0.5,1.0,0.0
0.0,0.0,1.1666666666666667,1.0,0.013533834586466165,0.5,-0.5,0.5,-1.0,-0.5,-0.3333333333333333,0.0,0.0,0.0,0.0,-2.0,0.0,0.5,0.0,0.0
1.0,0.0,0.20833333333333334,0.0,1.1699248120300751,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
1.0,0.0,-0.5833333333333334,0.0,1.2857142857142858,-1.0,-1.0,-1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,-1.0,0.0,-0.5,-2.0,-1.5,1.0,0.0,0.0
1.0,0.0,0.2916666666666667,0.0,-0.04887218045112782,0.5,0.0,0.0,0.5,0.0,0.0,0.0,-1.0,-0.5,0.5,2.0,-1.0,0.5,1.0,0.0
1.0,0.0,-0.7916666666666666,1.0,-0.04736842105263158,-0.5,-0.5,-0.5,0.5,-1.0,-0.3333333333333333,0.0,0.0,-1.5,0.0,-1.0,-0.5,0.5,1.0,0.0
1.0,0.0,0.3333333333333333,0.0,-0.22932330827067668,-1.0,1.0,1.0,-0.5,-1.5,-0.6666666666666666,-0.6666666666666666,-3.0,-0.5,-0.5,1.0,0.0,-0.5,1.0,0.0
0.0,0.0,0.4583333333333333,1.0,-0.08796992481203007,0.0,1.0,0.0,0.0,0.5,0.0,0.3333333333333333,1.0,-0.5,0.5,1.0,0.5,0.0,0.0,1.0
0.0,0.0,0.2916666666666667,0.0,1.175187969924812,0.5,0.5,0.5,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,0.0,-0.5,1.0,0.0
1.0,1.0,-0.4166666666666667,0.0,-0.01804511278195489,-1.0,-1.0,-1.0,0.0,-1.5,-0.3333333333333333,-0.3333333333333333,-2.0,0.5,-0.5,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.6666666666666666,0.0,-0.24436090225563908,-1.0,0.5,0.5,-1.0,0.0,0.0,-1.0,-3.0,-1.5,-1.5,0.0,-1.5,0.5,0.0,0.0
1.0,0.0,-0.16666666666666666,0.0,-0.2714285714285714,-1.0,-1.0,-1.0,0.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,-1.0,0.5,0.0,0.0,0.0
0.0,1.0,0.0,0.0,-0.3593984962406015,0.5,1.0,1.0,-0.5,0.5,-0.6666666666666666,-0.6666666666666666,0.0,0.5,-0.5,0.0,-0.5,-0.5,0.0,0.0
0.0,0.0,0.4166666666666667,0.0,0.19473684210526315,-0.5,1.0,1.0,0.5,-0.5,-0.3333333333333333,-0.6666666666666666,-2.0,-1.0,-1.0,0.0,-1.0,-0.5,1.0,0.0
1.0,0.0,-0.16666666666666666,1.0,-0.35639097744360904,-1.0,0.5,-1.0,0.5,-1.5,0.3333333333333333,0.0,1.0,0.5,0.5,1.0,0.0,0.5,1.0,0.0
0.0,0.0,1.0833333333333333,1.0,0.33909774436090223,0.0,0.5,0.0,-0.5,-0.5,0.3333333333333333,-1.0,-3.0,-0.5,-1.5,2.0,-1.5,1.0,1.0,0.0
0.0,0.0,0.8333333333333334,1.0,-0.27518796992481204,1.0,-0.5,1.0,-0.5,0.0,-0.3333333333333333,-1.0,-3.0,0.5,-1.5,-1.0,-1.5,-1.0,1.0,0.0
1.0,0.0,0.7916666666666666,0.0,-0.15714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,-1.0,1.0,-0.3075187969924812,-1.0,0.5,-1.0,-1.0,-1.5,-1.0,-1.0,0.0,0.0,0.0,0.0,0.5,-1.0,1.0,0.0
1.0,0.0,0.5416666666666666,0.0,1.2135338345864661,-1.0,0.0,0.0,-0.5,-1.5,-0.6666666666666666,-0.6666666666666666,-3.0,-1.5,-1.5,1.0,-1.0,-0.5,1.0,0.0
0.0,0.0,0.3333333333333333,0.0,-0.3,0.5,0.0,0.0,-0.5,-1.5,-0.3333333333333333,0.0,0.0,0.0,0.0,-2.0,0.0,-0.5,1.0,0.0
1.0,0.0,-0.5,1.0,-0.05639097744360902,-1.0,0.0,-1.0,1.0,-1.5,0.3333333333333333,0.3333333333333333,-3.0,0.0,-0.5,-2.0,-0.5,1.0,1.0,0.0
0.0,0.0,-0.4166666666666667,0.0,0.3887218045112782,-1.0,-1.0,-1.0,0.5,0.0,0.0,0.0,-1.0,-0.5,0.0,0.0,0.5,0.5,0.0,0.0
0.0,0.0,0.0,1.0,-0.018796992481203006,-1.0,0.5,-1.0,1.0,-1.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.0,0.0,0.7083333333333334,0.0,-0.46090225563909776,0.5,-0.5,-0.5,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,1.0,0.0
1.0,0.0,0.4166666666666667,0.0,2.2338345864661653,0.5,0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,-1.0416666666666667,0.0,-0.09022556390977443,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.5,-0.5,-1.0,0.5,1.0,1.0,0.0
0.0,0.0,-0.3333333333333333,0.0,-0.23007518796992482,-1.0,-1.0,-1.0,0.5,0.0,0.0,0.0,-1.0,-0.5,0.0,2.0,0.0,0.5,0.0,0.0
1.0,0.0,0.375,0.0,0.6225563909774436,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
0.0,1.0,-0.6666666666666666,0.0,-0.07293233082706767,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.3333333333333333,-3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
0.0,0.0,0.3333333333333333,0.0,-0.5157894736842106,1.0,1.0,1.0,0.5,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.0,-0.125,0.0,1.9691729323308271,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.6666666666666666,0.0,-0.4406015037593985,1.0,1.0,1.0,-1.0,0.5,-1.0,0.3333333333333333,1.0,0.5,-0.5,-1.0,0.5,0.5,0.0,0.0
1.0,0.0,-0.75,0.0,-0.23909774436090225,-0.5,1.0,1.0,-0.5,-1.0,-0.6666666666666666,-0.6666666666666666,-3.0,-1.0,0.0,-2.0,-0.5,-0.5,0.0,0.0
0.0,0.0,0.875,1.0,-0.35639097744360904,-1.0,0.0,-1.0,0.5,-0.5,-0.3333333333333333,-0.6666666666666666,-2.0,-1.5,-1.0,-2.0,-1.0,-0.5,1.0,0.0
0.0,0.0,-0.4583333333333333,0.0,0.04736842105263158,0.0,0.0,0.0,0.0,-0.5,-0.3333333333333333,-0.3333333333333333,0.0,0.0,-0.5,1.0,-0.5,0.0,0.0,0.0
0.0,0.0,0.5,1.0,0.9917293233082707,0.5,0.0,0.5,0.0,-0.5,0.0,0.3333333333333333,1.0,0.0,0.5,-2.0,0.5,-1.0,1.0,0.0
1.0,0.0,-0.20833333333333334,1.0,0.7969924812030075,0.5,0.5,0.5,0.5,0.0,0.0,0.0,-3.0,-1.0,-0.5,-1.0,0.0,0.5,0.0,1.0
1.0,1.0,-1.0,0.0,-0.3586466165413534,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.3333333333333333,-2.0,-1.5,0.0,-1.0,0.0,1.0,1.0,0.0
1.0,0.0,-0.5416666666666666,1.0,0.21729323308270676,0.0,0.0,0.0,-0.5,-0.5,-0.6666666666666666,-0.6666666666666666,-3.0,0.0,0.0,1.0,0.0,-0.5,1.0,0.0
1.0,0.0,-0.4166666666666667,0.0,2.2473684210526317,-0.5,-0.5,-0.5,-0.5,-1.0,-0.6666666666666666,-0.6666666666666666,0.0,-1.5,0.0,-1.0,0.5,-0.5,0.0,0.0
0.0,1.0,-0.6666666666666666,0.0,0.2503759398496241,0.0,0.0,0.0,-0.5,-0.5,-0.6666666666666666,-0.6666666666666666,0.0,-1.5,-1.0,-2.0,-1.5,-0.5,1.0,0.0
1.0,0.0,0.75,0.0,1.3533834586466165,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-0.3333333333333333,-1.0,-1.0,-0.5,0.0,-0.5,-0.5,0.0,0.0
0.0,0.0,0.4583333333333333,0.0,2.325563909774436,0.0,0.0,0.0,-1.0,-1.5,-0.6666666666666666,0.3333333333333333,1.0,0.5,0.5,-2.0,0.5,1.0,0.0,0.0
1.0,0.0,-0.08333333333333333,0.0,1.1293233082706766,-1.0,-1.0,-1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,2.0,0.5,0.0,0.0,0.0
1.0,0.0,0.041666666666666664,0.0,-0.055639097744360905,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.0,0.5,1.0,0.0,0.0
0.0,0.0,1.25,0.0,0.15037593984962405,1.0,-1.0,0.0,0.0,0.5,0.0,0.3333333333333333,1.0,0.5,0.5,-1.0,0.5,-1.0,0.0,1.0
1.0,0.0,0.0,0.0,1.7977443609022556,1.0,1.0,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0
1.0,0.0,0.625,0.0,0.9548872180451128,-1.0,-1.0,-1.0,0.5,0.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,1.0,0.5,0.5,0.0,0.0
0.0,0.0,0.16666666666666666,1.0,-0.3609022556390977,-1.0,1.0,-1.0,0.5,0.0,0.3333333333333333,-0.3333333333333333,-1.0,-1.5,-0.5,1.0,-0.5,0.5,0.0,1.0
1.0,0.0,0.75,1.0,-0.36541353383458647,0.0,1.0,0.0,-1.0,-0.5,0.0,-1.0,0.0,-1.0,0.0,1.0,0.0,-1.0,1.0,0.0
1.0,0.0,0.0,0.0,-0.42030075187969923,0.0,0.0,0.0,0.0,-0.5,-0.3333333333333333,-0.3333333333333333,-3.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.4583333333333333,0.0,0.7691729323308271,-1.0,-1.0,-1.0,-0.5,-1.5,-1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
0.0,0.0,-0.041666666666666664,0.0,1.4090225563909775,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.5416666666666666,0.0,-0.15413533834586465,-0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.3333333333333333,0.0,0.19849624060150375,1.0,1.0,0.5,0.5,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
0.0,0.0,0.0,0.0,1.850375939849624,1.0,1.0,1.0,0.0,0.0,-0.6666666666666666,0.0,0.0,0.0,0.0,-1.0,0.0,-0.5,0.0,0.0
1.0,0.0,-0.3333333333333333,0.0,0.23007518796992482,-1.5,-1.5,-1.5,-1.0,-2.0,-1.0,-1.0,-1.0,-1.5,-1.5,-2.0,-1.0,-1.0,1.0,0.0
0.0,0.0,1.0,1.0,-0.518796992481203,-0.5,0.5,-0.5,0.0,0.0,0.0,-0.6666666666666666,-2.0,-1.0,-1.5,2.0,-1.0,1.0,1.0,0.0
1.0,0.0,-0.041666666666666664,1.0,-0.02030075187969925,1.0,0.0,1.0,1.0,0.5,-0.3333333333333333,0.3333333333333333,0.0,-0.5,0.0,1.0,-0.5,1.0,1.0,0.0
1.0,0.0,-1.125,1.0,1.0766917293233083,0.0,-0.5,0.0,0.0,-0.5,-0.3333333333333333,-0.3333333333333333,-1.0,-1.0,0.0,-1.0,-0.5,0.0,0.0,1.0
0.0,1.0,-0.7916666666666666,0.0,-0.15714285714285714,-1.0,-1.0,-1.0,0.0,-1.5,-0.3333333333333333,-0.3333333333333333,0.0,0.5,-0.5,0.0,0.0,0.0,1.0,0.0
1.0,1.0,-0.08333333333333333,0.0,-0.4075187969924812,-0.5,-1.5,-0.5,0.5,-1.0,-0.3333333333333333,0.0,0.0,-0.5,-1.5,-2.0,-0.5,0.5,1.0,0.0
0.0,0.0,0.5416666666666666,0.0,1.106766917293233,-1.5,-1.5,-1.5,0.0,0.5,0.0,-1.0,-3.0,-1.5,-1.5,1.0,-1.5,0.0,0.0,0.0
1.0,0.0,-0.375,0.0,1.3977443609022557,1.0,1.0,0.5,0.0,-0.5,-0.3333333333333333,-0.3333333333333333,0.0,-0.5,0.5,0.0,0.5,0.0,0.0,0.0
1.0,0.0,-0.25,1.0,0.15639097744360902,1.0,0.5,1.0,0.0,0.5,-0.3333333333333333,-0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.08333333333333333,0.0,-0.45263157894736844,-0.5,-1.0,-1.0,1.0,-1.0,0.0,-0.6666666666666666,-2.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,0.0
1.0,0.0,0.125,1.0,-0.48796992481203005,0.5,-1.5,-1.5,0.5,-2.0,0.0,0.0,1.0,-1.0,0.5,2.0,0.0,0.5,1.0,0.0
0.0,0.0,-0.4583333333333333,0.0,-0.4548872180451128,-1.5,0.5,-1.5,0.5,0.5,0.3333333333333333,0.0,-1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0
0.0,0.0,-1.1666666666666667,1.0,-0.02857142857142857,-1.0,0.5,-1.0,-0.5,-1.5,-0.6666666666666666,-0.6666666666666666,-1.0,-0.5,0.0,1.0,0.0,-0.5,1.0,0.0
1.0,0.0,0.3333333333333333,1.0,0.5631578947368421,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.3333333333333333,-2.0,-0.5,0.5,-2.0,0.0,1.0,1.0,0.0
1.0,0.0,0.041666666666666664,1.0,-0.19022556390977444,0.0,0.5,0.0,-1.0,-0.5,-1.0,-1.0,-1.0,-0.5,0.0,2.0,0.0,-1.0,1.0,0.0
1.0,0.0,0.4583333333333333,1.0,-0.1406015037593985,1.0,0.5,1.0,0.0,0.5,-0.3333333333333333,-0.3333333333333333,-2.0,0.0,0.0,-2.0,0.5,0.0,1.0,0.0
1.0,0.0,-0.08333333333333333,0.0,-0.362406015037594,0.0,0.5,0.0,0.5,0.0,-0.3333333333333333,-0.3333333333333333,-1.0,-1.0,-0.5,-1.0,-0.5,-0.5,0.0,0.0
1.0,1.0,0.5,0.0,-0.19398496240601504,0.5,0.5,0.5,-0.5,0.0,-1.0,-0.6666666666666666,-2.0,0.0,-0.5,-1.0,0.0,-0.5,1.0,0.0
0.0,0.0,0.5833333333333334,0.0,-0.37894736842105264,1.0,1.0,1.0,-0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
1.0,0.0,0.4583333333333333,0.0,2.325563909774436,-1.0,-1.0,-1.0,0.5,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5,1.0,0.5,1.0,0.0,0.0
0.0,1.0,-0.625,0.0,0.029323308270676692,-0.5,-0.5,-0.5,-1.0,-1.0,0.3333333333333333,-1.0,-1.0,0.0,-0.5,0.0,0.0,-1.0,1.0,0.0
1.0,0.0,0.625,1.0,-0.34210526315789475,0.5,-1.0,0.5,-0.5,0.0,-0.6666666666666666,-0.6666666666666666,-3.0,0.5,-0.5,-1.0,-0.5,-0.5,0.0,1.0
0.0,0.0,0.75,0.0,-0.493984962406015,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.375,0.0,1.5819548872180451,1.0,1.0,0.5,0.0,0.0,0.0,0.3333333333333333,1.0,0.5,0.5,2.0,0.5,0.5,0.0,0.0
1.0,0.0,0.5,0.0,0.4142857142857143,0.5,0.5,0.5,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0
1.0,0.0,-0.6666666666666666,0.0,0.18646616541353384,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,-1.5,2.0,0.5,0.5,0.0,0.0
0.0,0.0,0.16666666666666666,0.0,-0.26766917293233083,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,2.0,0.5,0.0,1.0,0.0
0.0,0.0,-0.375,0.0,0.49774436090225566,0.5,-1.0,-1.0,0.5,0.0,0.0,0.0,0.0,-1.0,-1.5,-1.0,0.0,0.5,1.0,0.0
0.0,1.0,-0.5416666666666666,0.0,0.43834586466165415,0.0,0.0,0.0,0.0,-0.5,-0.3333333333333333,-0.3333333333333333,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.0,-0.625,1.0,0.029323308270676692,0.5,1.0,0.5,0.5,0.0,0.0,0.0,-1.0,-0.5,0.5,2.0,0.5,0.5,1.0,0.0
0.0,1.0,-0.5833333333333334,0.0,0.2796992481203007,0.0,-1.5,0.0,-0.5,-0.5,-0.6666666666666666,-0.6666666666666666,0.0,0.0,0.5,1.0,0.5,-0.5,0.0,0.0
1.0,1.0,0.125,0.0,0.18796992481203006,0.5,0.5,0.5,-0.5,0.0,-0.6666666666666666,-0.6666666666666666,0.0,0.0,0.5,2.0,0.5,-0.5,0.0,0.0
1.0,0.0,-0.5833333333333334,1.0,-0.337593984962406,-0.5,0.5,-0.5,0.0,-1.0,0.3333333333333333,-0.3333333333333333,0.0,-1.5,-0.5,0.0,0.0,0.0,1.0,0.0
0.0,1.0,-0.4166666666666667,0.0,-0.5082706766917293,0.0,1.0,0.0,1.0,-0.5,0.3333333333333333,0.3333333333333333,-1.0,0.5,-0.5,-2.0,-0.5,1.0,1.0,0.0
0.0,0.0,-0.7916666666666666,1.0,0.6045112781954888,-1.0,0.5,-1.0,1.0,-1.5,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,-0.2744360902255639,0.5,0.5,0.5,0.5,0.0,0.0,0.0,-3.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0
0.0,0.0,0.3333333333333333,0.0,-0.48947368421052634,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,-0.3333333333333333,-1.0,0.0,0.5,1.0,-0.5,0.0,0.0,0.0
0.0,0.0,0.8333333333333334,0.0,-0.44360902255639095,-0.5,-1.0,-0.5,0.0,-0.5,0.0,-0.6666666666666666,-2.0,-1.0,-1.0,-2.0,-1.0,0.0,1.0,0.0
1.0,1.0,-0.625,0.0,-0.4766917293233083,-0.5,-1.5,-0.5,-1.0,-1.0,-1.0,-1.0,-2.0,-1.5,0.0,2.0,-1.0,-1.0,1.0,0.0
0.0,0.0,0.0,0.0,-0.5015037593984962,1.0,0.0,0.5,1.0,0.5,0.3333333333333333,0.3333333333333333,-3.0,0.0,-1.0,1.0,-1.5,1.0,1.0,0.0
0.0,0.0,0.4583333333333333,0.0,1.1225563909774436,-1.0,-1.0,-1.0,1.0,-0.5,0.0,-0.3333333333333333,-1.0,0.0,-0.5,2.0,-0.5,0.5,0.0,0.0
1.0,1.0,-0.16666666666666666,0.0,-0.337593984962406,0.0,0.0,0.0,0.0,-0.5,0.0,-0.3333333333333333,0.0,0.5,-0.5,-2.0,0.0,0.0,1.0,0.0
1.0,1.0,-0.625,0.0,-0.41353383458646614,1.0,1.0,1.0,0.0,0.5,-0.6666666666666666,-0.3333333333333333,-3.0,-1.5,-0.5,1.0,-1.5,0.0,0.0,0.0
1.0,0.0,-0.7916666666666666,1.0,0.2894736842105263,-0.5,0.5,-0.5,0.5,-1.0,0.0,0.0,1.0,-1.0,-0.5,0.0,0.0,0.5,1.0,0.0
1.0,0.0,0.2916666666666667,0.0,0.706766917293233,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0
0.0,1.0,-0.5,0.0,-0.2503759398496241,0.0,0.0,0.0,-0.5,-0.5,-0.6666666666666666,-0.6666666666666666,-1.0,0.5,0.0,0.0,0.0,-0.5,0.0,0.0
1.0,1.0,-0.7916666666666666,0.0,0.11879699248120301,-1.0,-1.0,-1.0,1.0,-1.5,0.3333333333333333,0.3333333333333333,-3.0,-1.0,-1.0,1.0,-1.5,1.0,1.0,0.0
0.0,0.0,-0.375,0.0,0.09473684210526316,0.0,1.0,1.0,0.0,-0.5,-0.3333333333333333,-0.3333333333333333,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.6666666666666666,0.0,0.49774436090225566,1.0,1.0,1.0,1.0,-0.5,-1.0,0.3333333333333333,1.0,0.5,0.5,2.0,0.5,-0.5,1.0,0.0
1.0,0.0,-0.16666666666666666,0.0,1.0082706766917293,0.5,-1.0,-1.0,-1.0,-1.5,-0.6666666666666666,0.0,0.0,0.0,0.0,-2.0,0.0,-1.0,0.0,0.0
1.0,0.0,-1.1666666666666667,1.0,0.013533834586466165,-0.5,0.5,-0.5,0.5,-1.0,0.0,0.0,-3.0,-1.5,-0.5,-2.0,0.0,0.5,1.0,0.0
1.0,1.0,-0.6666666666666666,0.0,-0.01804511278195489,-0.5,-0.5,-0.5,1.0,-1.0,0.0,0.3333333333333333,-2.0,0.5,0.0,-1.0,0.0,1.0,1.0,0.0
1.0,0.0,0.7916666666666666,0.0,-0.3593984962406015,-1.5,-1.5,-1.5,0.5,0.0,0.3333333333333333,-0.6666666666666666,-2.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,1.581203007518797,1.0,1.0,1.0,-0.5,0.0,0.0,-0.6666666666666666,-2.0,-1.0,-1.0,0.0,-1.0,0.5,0.0,0.0
0.0,0.0,0.2916666666666667,1.0,1.2541353383458647,0.0,-1.0,0.0,0.0,-1.0,-0.6666666666666666,-0.6666666666666666,-2.0,-0.5,-1.0,0.0,-1.0,0.5,1.0,0.0
0.0,0.0,0.041666666666666664,0.0,0.1548872180451128,0.0,0.5,0.5,0.0,-0.5,-0.3333333333333333,-0.3333333333333333,-3.0,-1.0,0.0,-1.0,-0.5,0.0,1.0,0.0
0.0,0.0,-0.16666666666666666,1.0,-0.49022556390977445,0.0,-0.5,-1.5,-1.0,-2.0,-1.0,-1.0,0.0,-0.5,0.0,1.0,-0.5,-1.0,1.0,0.0
0.0,0.0,-0.08333333333333333,0.0,-0.12180451127819548,-0.5,0.0,-0.5,-0.5,-1.0,-0.6666666666666666,-0.6666666666666666,0.0,-1.0,-1.0,-1.0,-0.5,-0.5,1.0,0.0
0.0,0.0,1.0416666666666667,1.0,-0.16766917293233083,-1.0,0.5,-0.5,0.5,0.5,0.0,-0.6666666666666666,-2.0,-1.0,-1.0,1.0,-1.0,0.0,1.0,0.0
1.0,0.0,-0.7916666666666666,1.0,0.05714285714285714,-0.5,0.5,-0.5,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.5,-1.0,1.0,0.0
0.0,0.0,-0.625,0.0,-0.007518796992481203,0.5,1.0,0.0,0.5,0.0,-1.0,0.0,-2.0,-1.5,-1.0,-1.0,-1.0,0.5,1.0,0.0
